Move,Use_Percentage (%),Pokemon,Name
Draco Meteor,79.675%,White Kyurem,Draco Meteor
Draco Meteor,3.283%,Dragapult,Draco Meteor
Draco Meteor,58.059%,Rayquaza,Draco Meteor
Draco Meteor,93.071%,Reshiram,Draco Meteor
Draco Meteor,59.592%,Hydreigon,Draco Meteor
Draco Meteor,89.562%,Regidrago,Draco Meteor
Draco Meteor,64.434%,Zekrom,Draco Meteor
Draco Meteor,12.207%,Salamence,Draco Meteor
Draco Meteor,6.134%,Giratina Origin Forme,Draco Meteor
Draco Meteor,7.671%,Altaria,Draco Meteor
Draco Meteor,16.308%,Alolan Exeggutor,Draco Meteor
Draco Meteor,79.107%,Duraludon,Draco Meteor
Draco Meteor,61.082%,Appletun,Draco Meteor
Draco Meteor,8.428%,Giratina Altered Forme,Draco Meteor
Draco Meteor,34.108%,Goodra,Draco Meteor
Draco Meteor,58.197%,Drampa,Draco Meteor
Draco Meteor,77.974%,Turtonator,Draco Meteor
Draco Meteor,91.591%,Noivern,Draco Meteor
Draco Meteor,15.644%,Flygon,Draco Meteor
Draco Meteor,88.575%,Dragalge,Draco Meteor
Outrage,27.002%,Kingdra,Outrage
Outrage,12.294%,Zygarde Complete Forme,Outrage
Outrage,12.738%,Dracovish,Outrage
Outrage,5.209%,Salamence,Outrage
Outrage,8.226%,Tyranitar,Outrage
Outrage,54.128%,Garchomp,Outrage
Outrage,35.972%,Dracozolt,Outrage
Outrage,10.926%,Dragonite,Outrage
Outrage,17.272%,Giratina Altered Forme,Outrage
Outrage,21.096%,Black Kyurem,Outrage
Outrage,11.452%,Goodra,Outrage
Outrage,87.645%,Tyrantrum,Outrage
Outrage,3.995%,Haxorus,Outrage
Outrage,12.226%,Flapple,Outrage
Waterfall,26.476%,Kingdra,Waterfall
Waterfall,10.256%,Barraskewda,Waterfall
Waterfall,99.407%,Gyarados,Waterfall
Waterfall,10.643%,Kabutops,Waterfall
Waterfall,10.797%,Eiscue Ice Face,Waterfall
Waterfall,53.071%,Sharpedo,Waterfall
Waterfall,7.553%,Crawdaunt,Waterfall
Waterfall,5.122%,Seaking,Waterfall
Waterfall,39.057%,Poliwrath,Waterfall
Muddy Water,14.093%,Kingdra,Muddy Water
Muddy Water,58.173%,Tapu Fini,Muddy Water
Muddy Water,65.185%,Milotic,Muddy Water
Muddy Water,26.896%,Ludicolo,Muddy Water
Muddy Water,60.292%,Slowking,Muddy Water
Muddy Water,5.396%,Jellicent,Muddy Water
Muddy Water,8.063%,Vaporeon,Muddy Water
Muddy Water,17.863%,Golduck,Muddy Water
Muddy Water,12.156%,Tentacruel,Muddy Water
Muddy Water,5.121%,Lickilicky,Muddy Water
Nuzzle,84.644%,Raichu,Nuzzle
Nuzzle,10.080%,Pikachu,Nuzzle
Nuzzle,96.414%,Togedemaru,Nuzzle
Nuzzle,49.070%,Boltund,Nuzzle
Nuzzle,93.289%,Emolga,Nuzzle
Nuzzle,83.039%,Dedenne,Nuzzle
Tail Whip,4.506%,Raichu,Tail Whip
Feint,3.954%,Raichu,Feint
Feint,6.526%,Pheromosa,Feint
Feint,19.536%,Mienshao,Feint
Feint,15.948%,Weavile,Feint
Feint,52.647%,Hitmontop,Feint
Feint,21.703%,Talonflame,Feint
Feint,85.010%,Toxicroak,Feint
Feint,34.183%,Riolu,Feint
Feint,4.838%,Accelgor,Feint
Sacred Fire,88.425%,Entei,Sacred Fire
Sacred Fire,84.238%,Ho-oh,Sacred Fire
Stomping Tantrum,14.102%,Entei,Stomping Tantrum
Stomping Tantrum,80.505%,Seismitoad,Stomping Tantrum
Stomping Tantrum,79.646%,Metagross,Stomping Tantrum
Stomping Tantrum,50.526%,Galarian Zapdos,Stomping Tantrum
Stomping Tantrum,7.269%,Garchomp,Stomping Tantrum
Stomping Tantrum,64.555%,Gigalith,Stomping Tantrum
Stomping Tantrum,83.167%,Durant,Stomping Tantrum
Stomping Tantrum,28.727%,Terrakion,Stomping Tantrum
Stomping Tantrum,97.933%,Garbodor,Stomping Tantrum
Stomping Tantrum,11.301%,Tyrantrum,Stomping Tantrum
Stomping Tantrum,71.558%,Arctozolt,Stomping Tantrum
Stomping Tantrum,17.549%,Lycanroc Midnight Form,Stomping Tantrum
Stomping Tantrum,4.777%,Lickilicky,Stomping Tantrum
Moongeist Beam,99.996%,Lunala,Moongeist Beam
Moongeist Beam,99.996%,Dawn Wings Necrozma,Moongeist Beam
Meteor Beam,94.444%,Lunala,Meteor Beam
Meteor Beam,14.663%,Eternatus,Meteor Beam
Meteor Beam,92.932%,Coalossal,Meteor Beam
Meteor Beam,4.713%,Rayquaza,Meteor Beam
Meteor Beam,95.905%,Dawn Wings Necrozma,Meteor Beam
Meteor Beam,45.651%,Celesteela,Meteor Beam
Meteor Beam,23.500%,Nihilego,Meteor Beam
Meteor Beam,42.174%,Cradily,Meteor Beam
Meteor Beam,41.698%,Starmie,Meteor Beam
Meteor Beam,20.336%,Cursola,Meteor Beam
Meteor Beam,41.929%,Beheeyem,Meteor Beam
Moonlight,5.311%,Lunala,Moonlight
Moonlight,79.625%,Umbreon,Moonlight
Moonlight,5.286%,Clefable,Moonlight
Moonlight,46.023%,Cresselia,Moonlight
Freeze Dry,39.128%,White Kyurem,Freeze Dry
Freeze Dry,89.979%,Lapras,Freeze Dry
Freeze Dry,70.517%,Alolan Ninetales,Freeze Dry
Freeze Dry,67.208%,Articuno,Freeze Dry
Freeze Dry,98.571%,Mr. Rime,Freeze Dry
Freeze Dry,99.721%,Glaceon,Freeze Dry
Freeze Dry,91.832%,Vanilluxe,Freeze Dry
Freeze Dry,97.435%,Arctovish,Freeze Dry
Calm Mind,40.074%,Tapu Fini,Calm Mind
Calm Mind,6.149%,Ho-oh,Calm Mind
Calm Mind,64.500%,Lugia,Calm Mind
Calm Mind,67.626%,Alcremie,Calm Mind
Calm Mind,13.682%,Slowking,Calm Mind
Calm Mind,41.204%,Galarian Articuno,Calm Mind
Calm Mind,13.177%,Latias,Calm Mind
Calm Mind,16.519%,Blacephalon,Calm Mind
Calm Mind,13.065%,Giratina Altered Forme,Calm Mind
Calm Mind,34.040%,Cresselia,Calm Mind
Calm Mind,10.694%,Blissey,Calm Mind
Calm Mind,3.264%,Orbeetle,Calm Mind
Calm Mind,5.982%,Noctowl,Calm Mind
Heal Pulse,31.413%,Tapu Fini,Heal Pulse
Heal Pulse,10.812%,Cherrim,Heal Pulse
Heal Pulse,41.470%,Latias,Heal Pulse
Heal Pulse,25.216%,Blissey,Heal Pulse
Heal Pulse,24.070%,Clawitzer,Heal Pulse
Heal Pulse,70.075%,Aromatisse,Heal Pulse
Natures Madness,20.283%,Tapu Fini,Nature'S Madness
Natures Madness,14.898%,Tapu Lele,Nature'S Madness
Natures Madness,15.913%,Tapu Koko,Nature'S Madness
Scald,14.531%,Tapu Fini,Scald
Scald,5.434%,Dragapult,Scald
Scald,8.363%,Araquanid,Scald
Scald,90.484%,Suicune,Scald
Scald,25.404%,Milotic,Scald
Scald,95.212%,Politoed,Scald
Scald,28.693%,Ludicolo,Scald
Scald,12.315%,Slowking,Scald
Scald,76.433%,Azumarill,Scald
Scald,99.846%,Toxapex,Scald
Scald,94.045%,Pelipper,Scald
Scald,44.706%,Pincurchin,Scald
Scald,50.476%,Starmie,Scald
Scald,83.766%,Vaporeon,Scald
Scald,21.070%,Golduck,Scald
Scald,21.570%,Cursola,Scald
Scald,81.957%,Seaking,Scald
Scald,33.149%,Tentacruel,Scald
Surf,5.623%,Tapu Fini,Surf
Surf,16.923%,Dragapult,Surf
Surf,3.507%,Lapras,Surf
Surf,33.030%,Rayquaza,Surf
Surf,86.031%,Sneasel,Surf
Surf,7.487%,Ludicolo,Surf
Surf,53.147%,Pikachu,Surf
Surf,28.468%,Jellicent,Surf
Surf,59.229%,Latias,Surf
Surf,44.252%,Obstagoon,Surf
Surf,28.050%,Goodra,Surf
Surf,94.750%,Qwilfish,Surf
Surf,22.034%,Alolan Raichu,Surf
Surf,10.010%,Vaporeon,Surf
Surf,51.792%,Golduck,Surf
Surf,3.728%,Galarian Slowbro,Surf
Surf,35.829%,Stoutland,Surf
Surf,13.052%,Exploud,Surf
Surf,4.652%,Seaking,Surf
Quash,83.107%,Sableye,Quash
Sunny Day,24.331%,Sableye,Sunny Day
Sunny Day,5.795%,Meowstic Male,Sunny Day
Sunny Day,4.683%,Sneasel,Sunny Day
Sunny Day,92.090%,Drifblim,Sunny Day
Sunny Day,7.301%,Cherrim,Sunny Day
Sunny Day,39.137%,Klefki,Sunny Day
Sunny Day,9.995%,Riolu,Sunny Day
Sunny Day,6.856%,Crobat,Sunny Day
Surging Strikes,99.864%,Urshifu Rapid Strike Style,Surging Strikes
Aqua Jet,91.829%,Urshifu Rapid Strike Style,Aqua Jet
Aqua Jet,15.378%,Azumarill,Aqua Jet
Aqua Jet,17.203%,Dragonite,Aqua Jet
Aqua Jet,14.422%,Kabutops,Aqua Jet
Aqua Jet,19.157%,Clawitzer,Aqua Jet
Aqua Jet,98.485%,Qwilfish,Aqua Jet
Aqua Jet,15.092%,Beartic,Aqua Jet
Aqua Jet,42.398%,Golisopod,Aqua Jet
Aqua Jet,63.646%,Golduck,Aqua Jet
Aqua Jet,92.698%,Crawdaunt,Aqua Jet
Psychic,82.087%,Tapu Lele,Psychic
Psychic,3.436%,Lugia,Psychic
Psychic,15.220%,Meowstic Male,Psychic
Psychic,3.966%,Politoed,Psychic
Psychic,7.485%,Oranguru,Psychic
Psychic,16.943%,Cresselia,Psychic
Psychic,7.556%,Gengar,Psychic
Psychic,37.243%,Espeon,Psychic
Psychic,5.679%,Alolan Raichu,Psychic
Psychic,10.077%,Cofagrigus,Psychic
Psychic,18.997%,Starmie,Psychic
Psychic,3.490%,Ribombee,Psychic
Psychic,4.068%,Galarian Slowbro,Psychic
Psychic,15.313%,Claydol,Psychic
Psychic,5.494%,Sigilyph,Psychic
Psychic,22.222%,Orbeetle,Psychic
Psychic,6.597%,Beheeyem,Psychic
Hypnosis,77.277%,Gothitelle,Hypnosis
Hypnosis,11.070%,Bronzong,Hypnosis
Hypnosis,50.544%,Milotic,Hypnosis
Hypnosis,12.363%,Exeggutor,Hypnosis
Hypnosis,5.279%,Gengar,Hypnosis
Hypnosis,53.850%,Crobat,Hypnosis
Hypnosis,51.111%,Mime Galarian Mr. Mime,Hypnosis
Hypnosis,8.447%,Ninetales,Hypnosis
Hypnosis,38.724%,Golduck,Hypnosis
Hypnosis,5.295%,Unfezant,Hypnosis
Hypnosis,15.595%,Orbeetle,Hypnosis
Liquidation,91.553%,Seismitoad,Liquidation
Liquidation,84.181%,Barraskewda,Liquidation
Liquidation,91.623%,Araquanid,Liquidation
Liquidation,94.763%,Swampert,Liquidation
Liquidation,13.001%,Azumarill,Liquidation
Liquidation,81.599%,Kabutops,Liquidation
Liquidation,99.611%,Drednaw,Liquidation
Liquidation,6.812%,Wishiwashi Solo Form,Liquidation
Liquidation,68.399%,Cloyster,Liquidation
Liquidation,62.331%,Beartic,Liquidation
Liquidation,20.198%,Eiscue Ice Face,Liquidation
Liquidation,38.927%,Sharpedo,Liquidation
Liquidation,90.634%,Golisopod,Liquidation
Liquidation,37.905%,Crawdaunt,Liquidation
Liquidation,58.636%,Poliwrath,Liquidation
Liquidation,99.994%,Corsola,Liquidation
Brave Bird,81.065%,Ho-oh,Brave Bird
Brave Bird,65.671%,Tapu Koko,Brave Bird
Brave Bird,93.244%,Galarian Zapdos,Brave Bird
Brave Bird,62.480%,Talonflame,Brave Bird
Brave Bird,37.405%,Mandibuzz,Brave Bird
Brave Bird,89.734%,Corviknight,Brave Bird
Brave Bird,74.159%,Crobat,Brave Bird
Brave Bird,17.577%,Blaziken,Brave Bird
Brave Bird,9.564%,Hawlucha,Brave Bird
Brave Bird,99.987%,Braviary,Brave Bird
Brave Bird,33.114%,Sirfetch'd,Brave Bird
Brave Bird,88.439%,Unfezant,Brave Bird
Brave Bird,30.498%,Decidueye,Brave Bird
Burn Up,6.992%,Ho-oh,Burn Up
Burn Up,18.863%,Moltres,Burn Up
Iron Head,5.768%,Ho-oh,Iron Head
Iron Head,29.976%,Cinderace,Iron Head
Iron Head,8.392%,Bronzong,Iron Head
Iron Head,8.331%,Celesteela,Iron Head
Iron Head,75.875%,Metagross,Iron Head
Iron Head,5.745%,Snorlax,Iron Head
Iron Head,99.473%,Escavalier,Iron Head
Iron Head,9.738%,Tyranitar,Iron Head
Iron Head,5.116%,Giratina Origin Forme,Iron Head
Iron Head,35.248%,Togedemaru,Iron Head
Iron Head,7.054%,Garchomp,Iron Head
Iron Head,97.594%,Excadrill,Iron Head
Iron Head,26.540%,Aegislash Shield Forme,Iron Head
Iron Head,49.988%,Mudsdale,Iron Head
Iron Head,52.682%,Gigalith,Iron Head
Iron Head,78.545%,Bisharp,Iron Head
Iron Head,60.238%,Corviknight,Iron Head
Iron Head,100.000%,Durant,Iron Head
Iron Head,90.211%,Cobalion,Iron Head
Iron Head,13.048%,Hawlucha,Iron Head
Iron Head,12.333%,Dhelmise,Iron Head
Iron Head,61.240%,Copperajah,Iron Head
Iron Head,9.379%,Eiscue Ice Face,Iron Head
Iron Head,11.040%,Hippowdon,Iron Head
Iron Head,8.632%,Lycanroc Dusk Form,Iron Head
Iron Head,90.865%,Perrserker,Iron Head
Iron Head,27.362%,Bouffalant,Iron Head
Iron Head,36.301%,Sandaconda,Iron Head
Iron Head,6.950%,Stoutland,Iron Head
Iron Head,61.839%,Falinks,Iron Head
Iron Head,77.228%,Passimian,Iron Head
Iron Head,6.944%,Lycanroc Midday Form,Iron Head
Iron Head,42.398%,Marowak,Iron Head
Iron Head,64.331%,Alolan Sandslash,Iron Head
Iron Head,6.649%,Lycanroc Midnight Form,Iron Head
Iron Head,93.224%,Steelix,Iron Head
Nasty Plot,60.352%,Heat Rotom,Nasty Plot
Nasty Plot,13.675%,Hydreigon,Nasty Plot
Nasty Plot,42.430%,Galarian Moltres,Nasty Plot
Nasty Plot,24.378%,Wash Rotom,Nasty Plot
Nasty Plot,10.223%,Swoobat,Nasty Plot
Nasty Plot,9.508%,Mow Rotom,Nasty Plot
Nasty Plot,11.469%,Gengar,Nasty Plot
Nasty Plot,5.636%,Alolan Raichu,Nasty Plot
Nasty Plot,11.458%,Alakazam,Nasty Plot
Nasty Plot,17.652%,Frost Rotom,Nasty Plot
Nasty Plot,88.403%,Fan Rotom,Nasty Plot
Nasty Plot,31.279%,Noctowl,Nasty Plot
Dynamax Cannon,71.187%,Eternatus,Dynamax Cannon
Cosmic Power,33.131%,Eternatus,Cosmic Power
Cosmic Power,9.989%,Clefable,Cosmic Power
Toxic,21.734%,Eternatus,Toxic
Toxic,76.158%,Shuckle,Toxic
Toxic,99.726%,Toxapex,Toxic
Toxic,16.287%,Accelgor,Toxic
Toxic,4.278%,Salazzle,Toxic
Toxic,34.385%,Drapion,Toxic
Ice Punch,74.543%,Regigigas,Ice Punch
Ice Punch,58.683%,Metagross,Ice Punch
Ice Punch,12.049%,Tyranitar,Ice Punch
Ice Punch,6.015%,Kangaskhan,Ice Punch
Ice Punch,9.611%,Registeel,Ice Punch
Ice Punch,7.649%,Rhyperior,Ice Punch
Ice Punch,95.004%,Electivire,Ice Punch
Ice Punch,40.118%,Diggersby,Ice Punch
Ice Punch,72.094%,Conkeldurr,Ice Punch
Ice Punch,7.662%,Grapploct,Ice Punch
Ice Punch,6.380%,Gallade,Ice Punch
Ice Punch,2.927%,Lopunny,Ice Punch
Ice Punch,5.291%,Miltank,Ice Punch
Ice Punch,4.577%,Bewear,Ice Punch
Ice Punch,22.824%,Poliwrath,Ice Punch
Ice Punch,7.682%,Golurk,Ice Punch
High Jump Kick,80.067%,Cinderace,High Jump Kick
High Jump Kick,25.393%,Tsareena,High Jump Kick
High Jump Kick,23.597%,Lopunny,High Jump Kick
High Jump Kick,33.543%,Hitmonlee,High Jump Kick
Pyro Ball,73.923%,Cinderace,Pyro Ball
Coaching,9.529%,Cinderace,Coaching
Coaching,69.878%,Pheromosa,Coaching
Coaching,76.272%,Zamazenta Crowned Shield,Coaching
Coaching,9.222%,Mienshao,Coaching
Coaching,14.432%,Galarian Zapdos,Coaching
Coaching,99.350%,Riolu,Coaching
Coaching,24.060%,Scrafty,Coaching
Coaching,29.875%,Blaziken,Coaching
Coaching,75.565%,Hawlucha,Coaching
Coaching,8.538%,Grapploct,Coaching
Coaching,3.849%,Gallade,Coaching
Coaching,21.662%,Hitmonlee,Coaching
Dragon Darts,83.820%,Dragapult,Dragon Darts
Phantom Force,75.683%,Dragapult,Phantom Force
Phantom Force,5.760%,Giratina Origin Forme,Phantom Force
Phantom Force,8.301%,Dhelmise,Phantom Force
Phantom Force,8.011%,Runerigus,Phantom Force
Dragon Dance,10.912%,Dragapult,Dragon Dance
Dragon Dance,9.151%,Dusk Mane Necrozma,Dragon Dance
Dragon Dance,4.514%,Hydreigon,Dragon Dance
Dragon Dance,6.529%,Zekrom,Dragon Dance
Dragon Dance,11.306%,Tyranitar,Dragon Dance
Dragon Dance,29.898%,Dragonite,Dragon Dance
Dragon Dance,5.062%,Black Kyurem,Dragon Dance
Dragon Dance,11.253%,Flapple,Dragon Dance
Dragon Dance,5.839%,Flygon,Dragon Dance
Dragon Claw,5.582%,Dragapult,Dragon Claw
Dragon Claw,27.678%,Zekrom,Dragon Claw
Dragon Claw,9.536%,Salamence,Dragon Claw
Dragon Claw,5.866%,Giratina Origin Forme,Dragon Claw
Dragon Claw,21.875%,Garchomp,Dragon Claw
Dragon Claw,9.287%,Dracozolt,Dragon Claw
Dragon Claw,32.854%,Dragonite,Dragon Claw
Dragon Claw,39.873%,Black Kyurem,Dragon Claw
Dragon Claw,10.836%,Haxorus,Dragon Claw
Dragon Claw,9.245%,Flygon,Dragon Claw
Dragon Claw,94.407%,Druddigon,Dragon Claw
Dive,4.601%,Dragapult,Dive
Breaking Swipe,4.489%,Dragapult,Breaking Swipe
Breaking Swipe,4.724%,Zygarde Complete Forme,Breaking Swipe
Breaking Swipe,15.355%,Dracozolt,Breaking Swipe
Breaking Swipe,64.512%,Altaria,Breaking Swipe
Breaking Swipe,5.470%,Latias,Breaking Swipe
Breaking Swipe,38.497%,Dragonite,Breaking Swipe
Breaking Swipe,12.353%,Giratina Altered Forme,Breaking Swipe
Breaking Swipe,6.585%,Black Kyurem,Breaking Swipe
Breaking Swipe,54.358%,Goodra,Breaking Swipe
Breaking Swipe,45.295%,Kommo-o,Breaking Swipe
Breaking Swipe,81.479%,Haxorus,Breaking Swipe
After You,11.887%,Indeedee Male,After You
After You,28.422%,Clefairy,After You
After You,94.234%,Lilligant,After You
After You,9.259%,Togetic,After You
After You,69.546%,Slurpuff,After You
After You,10.438%,Aromatisse,After You
After You,65.575%,Stoutland,After You
After You,85.939%,Vileplume,After You
Floral Healing,98.635%,Comfey,Floral Healing
Draining Kiss,81.263%,Comfey,Draining Kiss
Perish Song,13.826%,Lapras,Perish Song
Perish Song,17.790%,Politoed,Perish Song
Perish Song,76.382%,Azumarill,Perish Song
Perish Song,12.571%,Alolan Marowak,Perish Song
Perish Song,8.880%,Primarina,Perish Song
Perish Song,13.655%,Gengar,Perish Song
Perish Song,19.085%,Cursola,Perish Song
Perish Song,7.499%,Marowak,Perish Song
Ice Shard,6.266%,Lapras,Ice Shard
Ice Shard,88.540%,Mamoswine,Ice Shard
Ice Shard,7.595%,Weavile,Ice Shard
Ice Shard,29.597%,Froslass,Ice Shard
Ice Shard,32.137%,Articuno,Ice Shard
Ice Shard,56.567%,Abomasnow,Ice Shard
Ice Shard,25.649%,Cloyster,Ice Shard
Ice Shard,32.859%,Vanilluxe,Ice Shard
Dragon Ascent,41.258%,Rayquaza,Dragon Ascent
Scale Shot,24.856%,Rayquaza,Scale Shot
Blue Flare,74.391%,Reshiram,Blue Flare
Fusion Flare,15.000%,Reshiram,Fusion Flare
Thousand Arrows,98.354%,Zygarde Complete Forme,Thousand Arrows
Coil,95.640%,Zygarde Complete Forme,Coil
Coil,55.165%,Milotic,Coil
Coil,48.199%,Centiskorch,Coil
Coil,36.854%,Sandaconda,Coil
Coil,52.707%,Dunsparce,Coil
Icicle Crash,78.325%,Mamoswine,Icicle Crash
Icicle Crash,92.194%,Glastrier,Icicle Crash
Icicle Crash,99.805%,Darmanitan Galarian Standard Mode,Icicle Crash
Icicle Crash,99.809%,Beartic,Icicle Crash
Icicle Crash,95.947%,Eiscue Ice Face,Icicle Crash
Icicle Crash,96.658%,Arctozolt,Icicle Crash
Icicle Crash,50.796%,Alolan Sandslash,Icicle Crash
Icicle Spear,27.808%,Mamoswine,Icicle Spear
Icicle Spear,64.503%,Black Kyurem,Icicle Spear
Icicle Spear,99.961%,Cloyster,Icicle Spear
Icicle Spear,96.610%,Arctovish,Icicle Spear
Gravity,67.415%,Dawn Wings Necrozma,Gravity
Photon Geyser,29.646%,Dawn Wings Necrozma,Photon Geyser
Photon Geyser,21.428%,Dusk Mane Necrozma,Photon Geyser
Drill Run,63.825%,Barraskewda,Drill Run
Drill Run,94.319%,Escavalier,Drill Run
Drill Run,9.435%,Golisopod,Drill Run
Drill Run,11.044%,Lycanroc Dusk Form,Drill Run
Drill Run,6.488%,Sandaconda,Drill Run
Drill Run,7.835%,Seaking,Drill Run
Drill Run,15.835%,Lycanroc Midday Form,Drill Run
Drill Run,54.276%,Alolan Sandslash,Drill Run
Drill Run,11.157%,Dunsparce,Drill Run
Drill Run,69.881%,Sandslash,Drill Run
Flip Turn,9.286%,Barraskewda,Flip Turn
Flip Turn,9.243%,Primarina,Flip Turn
Flip Turn,6.943%,Kabutops,Flip Turn
Flip Turn,45.573%,Starmie,Flip Turn
Flip Turn,60.274%,Sharpedo,Flip Turn
Flip Turn,4.409%,Vaporeon,Flip Turn
Flip Turn,43.931%,Golduck,Flip Turn
Thunder Punch,44.466%,Metagross,Thunder Punch
Thunder Punch,7.120%,Tyranitar,Thunder Punch
Thunder Punch,4.430%,Dragonite,Thunder Punch
Thunder Punch,17.430%,Rhyperior,Thunder Punch
Thunder Punch,6.206%,Electivire,Thunder Punch
Thunder Punch,34.781%,Dusknoir,Thunder Punch
Thunder Punch,25.380%,Marowak,Thunder Punch
Thunder Punch,6.365%,Golurk,Thunder Punch
Bullet Punch,12.183%,Metagross,Bullet Punch
Bullet Punch,99.999%,Scizor,Bullet Punch
Bullet Punch,15.779%,Lucario,Bullet Punch
Bullet Punch,34.106%,Riolu,Bullet Punch
Bullet Punch,11.015%,Machamp,Bullet Punch
Bullet Punch,24.477%,Hitmonlee,Bullet Punch
Steel Roller,8.608%,Metagross,Steel Roller
Steel Roller,6.309%,Snorlax,Steel Roller
Steel Roller,6.677%,Azumarill,Steel Roller
Steel Roller,36.696%,Dhelmise,Steel Roller
Steel Roller,36.763%,Copperajah,Steel Roller
Steel Roller,84.409%,Miltank,Steel Roller
Steel Roller,39.556%,Alolan Sandslash,Steel Roller
Steel Roller,45.104%,Lickilicky,Steel Roller
Steel Roller,51.167%,Scolipede,Steel Roller
Steel Roller,95.351%,Sandslash,Steel Roller
Leech Life,43.037%,Araquanid,Leech Life
Leech Life,86.706%,Centiskorch,Leech Life
Leech Life,17.598%,Lurantis,Leech Life
Leech Life,78.255%,Golisopod,Leech Life
Leech Life,65.337%,Ninjask,Leech Life
Lunge,42.459%,Araquanid,Lunge
Lunge,3.540%,Pheromosa,Lunge
Entrainment,8.442%,Araquanid,Entrainment
Entrainment,17.248%,Hawlucha,Entrainment
Entrainment,21.540%,Lopunny,Entrainment
Quick Guard,35.293%,Pheromosa,Quick Guard
Quick Guard,13.803%,Galarian Zapdos,Quick Guard
Quick Guard,31.416%,Talonflame,Quick Guard
Quick Guard,8.061%,Scizor,Quick Guard
Quick Guard,43.442%,Riolu,Quick Guard
Quick Guard,7.470%,Machamp,Quick Guard
Quick Guard,11.449%,Crobat,Quick Guard
Quick Guard,21.952%,Hawlucha,Quick Guard
Quick Guard,7.842%,Thievul,Quick Guard
Quick Guard,5.608%,Lycanroc Midday Form,Quick Guard
Low Kick,4.338%,Pheromosa,Low Kick
Low Kick,21.367%,Dracovish,Low Kick
Low Kick,46.327%,Bisharp,Low Kick
Low Kick,6.961%,Beartic,Low Kick
Triple Axel,2.811%,Pheromosa,Triple Axel
Triple Axel,64.749%,Weavile,Triple Axel
Triple Axel,77.652%,Tsareena,Triple Axel
Triple Axel,6.657%,Hitmontop,Triple Axel
Triple Axel,94.762%,Sneasel,Triple Axel
Triple Axel,86.956%,Cinccino,Triple Axel
Triple Axel,49.242%,Alolan Sandslash,Triple Axel
Morning Sun,23.385%,Arcanine,Morning Sun
Behemoth Bash,99.973%,Zamazenta Crowned Shield,Behemoth Bash
Sing,7.900%,Clefairy,Sing
Sing,32.420%,Chansey,Sing
Sing,76.263%,Azumarill,Sing
Life Dew,6.103%,Clefairy,Life Dew
Life Dew,4.497%,Milotic,Life Dew
Life Dew,58.569%,Primarina,Life Dew
Life Dew,58.644%,Blissey,Life Dew
Life Dew,55.790%,Togetic,Life Dew
Aeroblast,96.945%,Lugia,Aeroblast
Seismic Toss,99.814%,Chansey,Seismic Toss
Soft Boiled,99.724%,Chansey,Soft Boiled
Soft Boiled,40.928%,Blissey,Soft Boiled
Minimize,67.107%,Chansey,Minimize
Defense Curl,27.137%,Chansey,Defense Curl
Roar,50.304%,Suicune,Roar
Acid Armor,66.589%,Alcremie,Acid Armor
Stored Power,66.412%,Alcremie,Stored Power
Stored Power,13.671%,Slowking,Stored Power
Stored Power,13.149%,Latias,Stored Power
Stored Power,12.587%,Swoobat,Stored Power
Stored Power,63.631%,Polteageist,Stored Power
Stored Power,44.087%,Dunsparce,Stored Power
Decorate,32.349%,Alcremie,Decorate
Aromatherapy,5.611%,Alcremie,Aromatherapy
Aromatherapy,3.534%,Clefable,Aromatherapy
Aromatherapy,25.803%,Blissey,Aromatherapy
Aromatherapy,6.124%,Eldegoss,Aromatherapy
Aromatherapy,17.414%,Aromatisse,Aromatherapy
Copycat,94.071%,Liepard,Copycat
Copycat,70.238%,Riolu,Copycat
Copycat,50.875%,Glaceon,Copycat
Copycat,11.600%,Espeon,Copycat
Copycat,33.488%,Zoroark,Copycat
Hyper Voice,32.132%,Hydreigon,Hyper Voice
Hyper Voice,78.479%,Primarina,Hyper Voice
Hyper Voice,11.344%,Manectric,Hyper Voice
Hyper Voice,94.163%,Drampa,Hyper Voice
Hyper Voice,99.320%,Sylveon,Hyper Voice
Hyper Voice,2.842%,Vaporeon,Hyper Voice
Hyper Voice,2.911%,Lopunny,Hyper Voice
Hyper Voice,13.498%,Jolteon,Hyper Voice
Hyper Voice,42.862%,Exploud,Hyper Voice
Hyper Voice,60.130%,Wigglytuff,Hyper Voice
Hyper Voice,13.593%,Maractus,Hyper Voice
Hyper Voice,65.412%,Noctowl,Hyper Voice
Fire Blast,11.773%,Hydreigon,Fire Blast
Fire Blast,37.395%,Mewtwo,Fire Blast
Fire Blast,54.349%,Slowking,Fire Blast
Fire Blast,28.799%,Moltres,Fire Blast
Fire Blast,15.707%,Blacephalon,Fire Blast
Fire Blast,3.877%,Galarian Slowbro,Fire Blast
Fire Blast,25.819%,Wigglytuff,Fire Blast
Head Smash,4.567%,Hydreigon,Head Smash
Head Smash,90.018%,Drednaw,Head Smash
Head Smash,99.923%,Tyrantrum,Head Smash
Head Smash,67.256%,Eiscue Ice Face,Head Smash
Head Smash,99.994%,Corsola,Head Smash
Lash Out,10.266%,Weavile,Lash Out
Lash Out,26.397%,Tyranitar,Lash Out
Lash Out,34.019%,Gyarados,Lash Out
Lash Out,37.426%,Mandibuzz,Lash Out
Lash Out,14.364%,Darmanitan Standard Mode,Lash Out
Lash Out,7.240%,Bisharp,Lash Out
Lash Out,83.705%,Tauros,Lash Out
