,Move,UsePercentage,Pokemon,Name
2147,Flash Cannon,70.739,Heatran,Flash Cannon
2148,Flash Cannon,13.838,Vikavolt,Flash Cannon
2149,Flash Cannon,13.816,Kommo-o,Flash Cannon
2150,Flash Cannon,83.459,Turtonator,Flash Cannon
2151,Flash Cannon,96.756,Magnezone,Flash Cannon
2152,Flash Cannon,91.962,Magneton,Flash Cannon
2153,Flash Cannon,11.082,Reuniclus,Flash Cannon
2154,Flash Cannon,7.316,Sigilyph,Flash Cannon
2155,Flash Cannon,73.532,Beheeyem,Flash Cannon
2156,Overheat,16.215,Dialga,Overheat
2157,Overheat,99.979,Heat Rotom,Overheat
2158,Overheat,4.594,Rayquaza,Overheat
2159,Overheat,8.209,Volcarona,Overheat
2160,Overheat,20.404,Talonflame,Overheat
2161,Overheat,9.951,Chandelure,Overheat
2162,Overheat,6.108,Manectric,Overheat
2163,Overheat,10.983,Blaziken,Overheat
2164,Overheat,93.984,Torracat,Overheat
2165,Overheat,21.689,Salazzle,Overheat
2166,Overheat,48.736,Ninetales,Overheat
2167,Overheat,11.474,Exploud,Overheat
2168,Steel Beam,14.880,Dialga,Steel Beam
2169,Steel Beam,75.212,Lucario,Steel Beam
2170,Steel Beam,8.738,Duraludon,Steel Beam
2171,Steel Beam,6.840,Heatran,Steel Beam
2172,Steel Beam,8.127,Magnezone,Steel Beam
2173,Steel Beam,8.100,Magneton,Steel Beam
2174,Power Gem,9.049,Dialga,Power Gem
2175,Power Gem,5.125,Dusk Mane Necrozma,Power Gem
2176,Power Gem,87.349,Nihilego,Power Gem
2177,Power Gem,8.939,Cursola,Power Gem
2178,Dragon Pulse,7.895,Dialga,Dragon Pulse
2179,Dragon Pulse,93.750,Regidrago,Dragon Pulse
2180,Dragon Pulse,4.689,Heliolisk,Dragon Pulse
2181,Dragon Pulse,15.512,Sceptile,Dragon Pulse
2182,Dragon Pulse,20.966,Duraludon,Dragon Pulse
2183,Dragon Pulse,24.042,Appletun,Dragon Pulse
2184,Dragon Pulse,17.419,Giratina Altered Forme,Dragon Pulse
2185,Dragon Pulse,28.146,Goodra,Dragon Pulse
2186,Dragon Pulse,27.603,Clawitzer,Dragon Pulse
2187,Dragon Pulse,10.923,Turtonator,Dragon Pulse
2188,Dragon Pulse,61.955,Flygon,Dragon Pulse
2189,Dragon Pulse,12.992,Dragalge,Dragon Pulse
2190,Shadow Sneak,98.581,Shedinja,Shadow Sneak
2191,Shadow Sneak,62.111,Dusclops,Shadow Sneak
2192,Shadow Sneak,36.811,Sableye,Shadow Sneak
2193,Shadow Sneak,92.864,Mimikyu,Shadow Sneak
2194,Shadow Sneak,95.597,Giratina Origin Forme,Shadow Sneak
2195,Shadow Sneak,67.253,Aegislash Shield Forme,Shadow Sneak
2196,Shadow Sneak,23.608,Giratina Altered Forme,Shadow Sneak
2197,Shadow Sneak,8.972,Gallade,Shadow Sneak
2198,Shadow Sneak,31.459,Gourgeist Small Size,Shadow Sneak
2199,Shadow Sneak,19.472,Gourgeist Super Size,Shadow Sneak
2200,Shadow Sneak,16.285,Dusknoir,Shadow Sneak
2201,Shadow Sneak,27.431,Decidueye,Shadow Sneak
2202,Shadow Sneak,99.986,Gourgeist Large Size,Shadow Sneak
2203,Poltergeist,91.871,Shedinja,Poltergeist
2204,Poltergeist,41.903,Alolan Marowak,Poltergeist
2205,Poltergeist,82.311,Giratina Origin Forme,Poltergeist
2206,Poltergeist,94.698,Trevenant,Poltergeist
2207,Poltergeist,83.651,Dhelmise,Poltergeist
2208,Poltergeist,32.135,Runerigus,Poltergeist
2209,Poltergeist,6.768,Gourgeist Small Size,Poltergeist
2210,Poltergeist,92.839,Dusknoir,Poltergeist
2211,Poltergeist,48.827,Decidueye,Poltergeist
2212,Poltergeist,75.387,Golurk,Poltergeist
2213,Endure,82.904,Shedinja,Endure
2214,Endure,19.246,Shuckle,Endure
2215,Endure,24.724,Rhyperior,Endure
2216,Endure,32.885,Ninjask,Endure
2217,Endure,15.593,Lycanroc Midday Form,Endure
2218,Sunsteel Strike,99.911,Solgaleo,Sunsteel Strike
2219,Sunsteel Strike,85.426,Dusk Mane Necrozma,Sunsteel Strike
2220,Psychic Fangs,35.657,Solgaleo,Psychic Fangs
2221,Psychic Fangs,24.367,Dusk Mane Necrozma,Psychic Fangs
2222,Psychic Fangs,62.715,Dracovish,Psychic Fangs
2223,Psychic Fangs,10.582,Luxray,Psychic Fangs
2224,Psychic Fangs,6.225,Sharpedo,Psychic Fangs
2225,Psychic Fangs,18.472,Lycanroc Dusk Form,Psychic Fangs
2226,Psychic Fangs,9.602,Lycanroc Midday Form,Psychic Fangs
2227,Psychic Fangs,12.226,Lycanroc Midnight Form,Psychic Fangs
2228,Wide Guard,11.218,Solgaleo,Wide Guard
2229,Wide Guard,25.756,Lunala,Wide Guard
2230,Wide Guard,60.199,Regigigas,Wide Guard
2231,Wide Guard,30.339,Celesteela,Wide Guard
2232,Wide Guard,97.829,Araquanid,Wide Guard
2233,Wide Guard,52.704,Zamazenta Crowned Shield,Wide Guard
2234,Wide Guard,48.488,Mienshao,Wide Guard
2235,Wide Guard,78.786,Hitmontop,Wide Guard
2236,Wide Guard,46.740,Stakataka,Wide Guard
2237,Wide Guard,12.209,Swampert,Wide Guard
2238,Wide Guard,20.130,Pelipper,Wide Guard
2239,Wide Guard,61.137,Kingler,Wide Guard
2240,Wide Guard,33.461,Aegislash Shield Forme,Wide Guard
2241,Wide Guard,31.987,Gigalith,Wide Guard
2242,Wide Guard,85.889,Aerodactyl,Wide Guard
2243,Wide Guard,41.110,Stonjourner,Wide Guard
2244,Wide Guard,12.818,Conkeldurr,Wide Guard
2245,Wide Guard,94.773,Mantine,Wide Guard
2246,Wide Guard,94.075,Machamp,Wide Guard
2247,Wide Guard,9.545,Turtonator,Wide Guard
2248,Wide Guard,7.525,Gallade,Wide Guard
2249,Night Shade,67.739,Dusclops,Night Shade
2250,Night Shade,9.682,Jellicent,Night Shade
2251,Night Shade,4.317,Runerigus,Night Shade
2252,Night Shade,14.732,Cofagrigus,Night Shade
2253,Night Shade,52.400,Galarian Corsola,Night Shade
2254,Pain Split,22.982,Dusclops,Pain Split
2255,Pain Split,13.078,Giratina Altered Forme,Pain Split
2256,Pain Split,3.745,Dusknoir,Pain Split
2257,Haze,9.145,Dusclops,Haze
2258,Haze,61.551,Altaria,Haze
2259,Haze,83.127,Crobat,Haze
2260,Haze,52.481,Vaporeon,Haze
2261,Haze,54.890,Galarian Corsola,Haze
2262,Eruption,60.986,Torkoal,Eruption
2263,Burning Jealousy,36.362,Torkoal,Burning Jealousy
2264,Burning Jealousy,33.404,Zoroark,Burning Jealousy
2265,Burning Jealousy,5.734,Thievul,Burning Jealousy
2266,Burning Jealousy,14.324,Turtonator,Burning Jealousy
2267,Burning Jealousy,15.740,Ninetales,Burning Jealousy
2268,Burning Jealousy,46.833,Cursola,Burning Jealousy
2269,Draco Meteor,67.739,Kingdra,Draco Meteor
2270,Draco Meteor,79.675,White Kyurem,Draco Meteor
2271,Draco Meteor,3.283,Dragapult,Draco Meteor
2272,Draco Meteor,58.059,Rayquaza,Draco Meteor
2273,Draco Meteor,93.071,Reshiram,Draco Meteor
2274,Draco Meteor,59.592,Hydreigon,Draco Meteor
2275,Draco Meteor,89.562,Regidrago,Draco Meteor
2276,Draco Meteor,64.434,Zekrom,Draco Meteor
2277,Draco Meteor,12.207,Salamence,Draco Meteor
2278,Draco Meteor,6.134,Giratina Origin Forme,Draco Meteor
2279,Draco Meteor,7.671,Altaria,Draco Meteor
2280,Draco Meteor,16.308,Alolan Exeggutor,Draco Meteor
2281,Draco Meteor,79.107,Duraludon,Draco Meteor
2282,Draco Meteor,61.082,Appletun,Draco Meteor
2283,Draco Meteor,8.428,Giratina Altered Forme,Draco Meteor
2284,Draco Meteor,34.108,Goodra,Draco Meteor
2285,Draco Meteor,58.197,Drampa,Draco Meteor
2286,Draco Meteor,77.974,Turtonator,Draco Meteor
2287,Draco Meteor,91.591,Noivern,Draco Meteor
2288,Draco Meteor,15.644,Flygon,Draco Meteor
2289,Draco Meteor,88.575,Dragalge,Draco Meteor
2290,Outrage,27.002,Kingdra,Outrage
2291,Outrage,12.294,Zygarde Complete Forme,Outrage
2292,Outrage,12.738,Dracovish,Outrage
2293,Outrage,5.209,Salamence,Outrage
2294,Outrage,8.226,Tyranitar,Outrage
2295,Outrage,54.128,Garchomp,Outrage
2296,Outrage,35.972,Dracozolt,Outrage
2297,Outrage,10.926,Dragonite,Outrage
2298,Outrage,17.272,Giratina Altered Forme,Outrage
2299,Outrage,21.096,Black Kyurem,Outrage
2300,Outrage,11.452,Goodra,Outrage
2301,Outrage,87.645,Tyrantrum,Outrage
2302,Outrage,3.995,Haxorus,Outrage
2303,Outrage,12.226,Flapple,Outrage
2304,Waterfall,26.476,Kingdra,Waterfall
2305,Waterfall,10.256,Barraskewda,Waterfall
2306,Waterfall,99.407,Gyarados,Waterfall
2307,Waterfall,10.643,Kabutops,Waterfall
2308,Waterfall,10.797,Eiscue Ice Face,Waterfall
2309,Waterfall,53.071,Sharpedo,Waterfall
2310,Waterfall,7.553,Crawdaunt,Waterfall
2311,Waterfall,5.122,Seaking,Waterfall
2312,Waterfall,39.057,Poliwrath,Waterfall
2313,Muddy Water,14.093,Kingdra,Muddy Water
2314,Muddy Water,58.173,Tapu Fini,Muddy Water
2315,Muddy Water,65.185,Milotic,Muddy Water
2316,Muddy Water,26.896,Ludicolo,Muddy Water
2317,Muddy Water,60.292,Slowking,Muddy Water
2318,Muddy Water,5.396,Jellicent,Muddy Water
2319,Muddy Water,8.063,Vaporeon,Muddy Water
2320,Muddy Water,17.863,Golduck,Muddy Water
2321,Muddy Water,12.156,Tentacruel,Muddy Water
2322,Muddy Water,5.121,Lickilicky,Muddy Water
2323,Nuzzle,84.644,Raichu,Nuzzle
2324,Nuzzle,10.080,Pikachu,Nuzzle
2325,Nuzzle,96.414,Togedemaru,Nuzzle
2326,Nuzzle,49.070,Boltund,Nuzzle
2327,Nuzzle,93.289,Emolga,Nuzzle
2328,Nuzzle,83.039,Dedenne,Nuzzle
2329,Tail Whip,4.506,Raichu,Tail Whip
2330,Feint,3.954,Raichu,Feint
2331,Feint,6.526,Pheromosa,Feint
2332,Feint,19.536,Mienshao,Feint
2333,Feint,15.948,Weavile,Feint
2334,Feint,52.647,Hitmontop,Feint
2335,Feint,21.703,Talonflame,Feint
2336,Feint,85.010,Toxicroak,Feint
2337,Feint,34.183,Riolu,Feint
2338,Feint,4.838,Accelgor,Feint
2339,Sacred Fire,88.425,Entei,Sacred Fire
2340,Sacred Fire,84.238,Ho-oh,Sacred Fire
2341,Stomping Tantrum,14.102,Entei,Stomping Tantrum
2342,Stomping Tantrum,80.505,Seismitoad,Stomping Tantrum
2343,Stomping Tantrum,79.646,Metagross,Stomping Tantrum
2344,Stomping Tantrum,50.526,Galarian Zapdos,Stomping Tantrum
2345,Stomping Tantrum,7.269,Garchomp,Stomping Tantrum
2346,Stomping Tantrum,64.555,Gigalith,Stomping Tantrum
2347,Stomping Tantrum,83.167,Durant,Stomping Tantrum
2348,Stomping Tantrum,28.727,Terrakion,Stomping Tantrum
2349,Stomping Tantrum,97.933,Garbodor,Stomping Tantrum
2350,Stomping Tantrum,11.301,Tyrantrum,Stomping Tantrum
2351,Stomping Tantrum,71.558,Arctozolt,Stomping Tantrum
2352,Stomping Tantrum,17.549,Lycanroc Midnight Form,Stomping Tantrum
2353,Stomping Tantrum,4.777,Lickilicky,Stomping Tantrum
2354,Moongeist Beam,99.996,Lunala,Moongeist Beam
2355,Moongeist Beam,99.996,Dawn Wings Necrozma,Moongeist Beam
2356,Meteor Beam,94.444,Lunala,Meteor Beam
2357,Meteor Beam,14.663,Eternatus,Meteor Beam
2358,Meteor Beam,92.932,Coalossal,Meteor Beam
2359,Meteor Beam,4.713,Rayquaza,Meteor Beam
2360,Meteor Beam,95.905,Dawn Wings Necrozma,Meteor Beam
2361,Meteor Beam,45.651,Celesteela,Meteor Beam
2362,Meteor Beam,23.500,Nihilego,Meteor Beam
2363,Meteor Beam,42.174,Cradily,Meteor Beam
2364,Meteor Beam,41.698,Starmie,Meteor Beam
2365,Meteor Beam,20.336,Cursola,Meteor Beam
2366,Meteor Beam,41.929,Beheeyem,Meteor Beam
2367,Moonlight,5.311,Lunala,Moonlight
2368,Moonlight,79.625,Umbreon,Moonlight
2369,Moonlight,5.286,Clefable,Moonlight
2370,Moonlight,46.023,Cresselia,Moonlight
2371,Freeze Dry,39.128,White Kyurem,Freeze Dry
2372,Freeze Dry,89.979,Lapras,Freeze Dry
2373,Freeze Dry,70.517,Alolan Ninetales,Freeze Dry
2374,Freeze Dry,67.208,Articuno,Freeze Dry
2375,Freeze Dry,98.571,Mr. Rime,Freeze Dry
2376,Freeze Dry,99.721,Glaceon,Freeze Dry
2377,Freeze Dry,91.832,Vanilluxe,Freeze Dry
2378,Freeze Dry,97.435,Arctovish,Freeze Dry
2379,Calm Mind,40.074,Tapu Fini,Calm Mind
2380,Calm Mind,6.149,Ho-oh,Calm Mind
2381,Calm Mind,64.500,Lugia,Calm Mind
2382,Calm Mind,67.626,Alcremie,Calm Mind
2383,Calm Mind,13.682,Slowking,Calm Mind
2384,Calm Mind,41.204,Galarian Articuno,Calm Mind
2385,Calm Mind,13.177,Latias,Calm Mind
2386,Calm Mind,16.519,Blacephalon,Calm Mind
2387,Calm Mind,13.065,Giratina Altered Forme,Calm Mind
2388,Calm Mind,34.040,Cresselia,Calm Mind
2389,Calm Mind,10.694,Blissey,Calm Mind
2390,Calm Mind,3.264,Orbeetle,Calm Mind
2391,Calm Mind,5.982,Noctowl,Calm Mind
2392,Heal Pulse,31.413,Tapu Fini,Heal Pulse
2393,Heal Pulse,10.812,Cherrim,Heal Pulse
2394,Heal Pulse,41.470,Latias,Heal Pulse
2395,Heal Pulse,25.216,Blissey,Heal Pulse
2396,Heal Pulse,24.070,Clawitzer,Heal Pulse
2397,Heal Pulse,70.075,Aromatisse,Heal Pulse
2398,Natures Madness,20.283,Tapu Fini,Nature'S Madness
2399,Natures Madness,14.898,Tapu Lele,Nature'S Madness
2400,Natures Madness,15.913,Tapu Koko,Nature'S Madness
2401,Scald,14.531,Tapu Fini,Scald
2402,Scald,5.434,Dragapult,Scald
2403,Scald,8.363,Araquanid,Scald
2404,Scald,90.484,Suicune,Scald
2405,Scald,25.404,Milotic,Scald
2406,Scald,95.212,Politoed,Scald
2407,Scald,28.693,Ludicolo,Scald
2408,Scald,12.315,Slowking,Scald
2409,Scald,76.433,Azumarill,Scald
2410,Scald,99.846,Toxapex,Scald
2411,Scald,94.045,Pelipper,Scald
2412,Scald,44.706,Pincurchin,Scald
2413,Scald,50.476,Starmie,Scald
2414,Scald,83.766,Vaporeon,Scald
2415,Scald,21.070,Golduck,Scald
2416,Scald,21.570,Cursola,Scald
2417,Scald,81.957,Seaking,Scald
2418,Scald,33.149,Tentacruel,Scald
2419,Surf,5.623,Tapu Fini,Surf
2420,Surf,16.923,Dragapult,Surf
2421,Surf,3.507,Lapras,Surf
2422,Surf,33.030,Rayquaza,Surf
2423,Surf,86.031,Sneasel,Surf
2424,Surf,7.487,Ludicolo,Surf
2425,Surf,53.147,Pikachu,Surf
2426,Surf,28.468,Jellicent,Surf
2427,Surf,59.229,Latias,Surf
2428,Surf,44.252,Obstagoon,Surf
2429,Surf,28.050,Goodra,Surf
2430,Surf,94.750,Qwilfish,Surf
2431,Surf,22.034,Alolan Raichu,Surf
2432,Surf,10.010,Vaporeon,Surf
2433,Surf,51.792,Golduck,Surf
2434,Surf,3.728,Galarian Slowbro,Surf
2435,Surf,35.829,Stoutland,Surf
2436,Surf,13.052,Exploud,Surf
2437,Surf,4.652,Seaking,Surf
2438,Quash,83.107,Sableye,Quash
2439,Sunny Day,24.331,Sableye,Sunny Day
2440,Sunny Day,5.795,Meowstic Male,Sunny Day
2441,Sunny Day,4.683,Sneasel,Sunny Day
2442,Sunny Day,92.090,Drifblim,Sunny Day
2443,Sunny Day,7.301,Cherrim,Sunny Day
2444,Sunny Day,39.137,Klefki,Sunny Day
2445,Sunny Day,9.995,Riolu,Sunny Day
2446,Sunny Day,6.856,Crobat,Sunny Day
2447,Surging Strikes,99.864,Urshifu Rapid Strike Style,Surging Strikes
2448,Aqua Jet,91.829,Urshifu Rapid Strike Style,Aqua Jet
2449,Aqua Jet,15.378,Azumarill,Aqua Jet
2450,Aqua Jet,17.203,Dragonite,Aqua Jet
2451,Aqua Jet,14.422,Kabutops,Aqua Jet
2452,Aqua Jet,19.157,Clawitzer,Aqua Jet
2453,Aqua Jet,98.485,Qwilfish,Aqua Jet
2454,Aqua Jet,15.092,Beartic,Aqua Jet
2455,Aqua Jet,42.398,Golisopod,Aqua Jet
2456,Aqua Jet,63.646,Golduck,Aqua Jet
2457,Aqua Jet,92.698,Crawdaunt,Aqua Jet
2458,Psychic,82.087,Tapu Lele,Psychic
2459,Psychic,3.436,Lugia,Psychic
2460,Psychic,15.220,Meowstic Male,Psychic
2461,Psychic,3.966,Politoed,Psychic
2462,Psychic,7.485,Oranguru,Psychic
2463,Psychic,16.943,Cresselia,Psychic
2464,Psychic,7.556,Gengar,Psychic
2465,Psychic,37.243,Espeon,Psychic
2466,Psychic,5.679,Alolan Raichu,Psychic
2467,Psychic,10.077,Cofagrigus,Psychic
2468,Psychic,18.997,Starmie,Psychic
2469,Psychic,3.490,Ribombee,Psychic
2470,Psychic,4.068,Galarian Slowbro,Psychic
2471,Psychic,15.313,Claydol,Psychic
2472,Psychic,5.494,Sigilyph,Psychic
2473,Psychic,22.222,Orbeetle,Psychic
2474,Psychic,6.597,Beheeyem,Psychic
2475,Hypnosis,77.277,Gothitelle,Hypnosis
2476,Hypnosis,11.070,Bronzong,Hypnosis
2477,Hypnosis,50.544,Milotic,Hypnosis
2478,Hypnosis,12.363,Exeggutor,Hypnosis
2479,Hypnosis,5.279,Gengar,Hypnosis
2480,Hypnosis,53.850,Crobat,Hypnosis
2481,Hypnosis,51.111,Mime Galarian Mr. Mime,Hypnosis
2482,Hypnosis,8.447,Ninetales,Hypnosis
2483,Hypnosis,38.724,Golduck,Hypnosis
2484,Hypnosis,5.295,Unfezant,Hypnosis
2485,Hypnosis,15.595,Orbeetle,Hypnosis
2486,Liquidation,91.553,Seismitoad,Liquidation
2487,Liquidation,84.181,Barraskewda,Liquidation
2488,Liquidation,91.623,Araquanid,Liquidation
2489,Liquidation,94.763,Swampert,Liquidation
2490,Liquidation,13.001,Azumarill,Liquidation
2491,Liquidation,81.599,Kabutops,Liquidation
2492,Liquidation,99.611,Drednaw,Liquidation
2493,Liquidation,6.812,Wishiwashi Solo Form,Liquidation
2494,Liquidation,68.399,Cloyster,Liquidation
2495,Liquidation,62.331,Beartic,Liquidation
2496,Liquidation,20.198,Eiscue Ice Face,Liquidation
2497,Liquidation,38.927,Sharpedo,Liquidation
2498,Liquidation,90.634,Golisopod,Liquidation
2499,Liquidation,37.905,Crawdaunt,Liquidation
2500,Liquidation,58.636,Poliwrath,Liquidation
2501,Liquidation,99.994,Corsola,Liquidation
2502,Brave Bird,81.065,Ho-oh,Brave Bird
2503,Brave Bird,65.671,Tapu Koko,Brave Bird
2504,Brave Bird,93.244,Galarian Zapdos,Brave Bird
2505,Brave Bird,62.480,Talonflame,Brave Bird
2506,Brave Bird,37.405,Mandibuzz,Brave Bird
2507,Brave Bird,89.734,Corviknight,Brave Bird
2508,Brave Bird,74.159,Crobat,Brave Bird
2509,Brave Bird,17.577,Blaziken,Brave Bird
2510,Brave Bird,9.564,Hawlucha,Brave Bird
2511,Brave Bird,99.987,Braviary,Brave Bird
2512,Brave Bird,33.114,Sirfetch'd,Brave Bird
2513,Brave Bird,88.439,Unfezant,Brave Bird
2514,Brave Bird,30.498,Decidueye,Brave Bird
2515,Burn Up,6.992,Ho-oh,Burn Up
2516,Burn Up,18.863,Moltres,Burn Up
2517,Iron Head,5.768,Ho-oh,Iron Head
2518,Iron Head,29.976,Cinderace,Iron Head
2519,Iron Head,8.392,Bronzong,Iron Head
2520,Iron Head,8.331,Celesteela,Iron Head
2521,Iron Head,75.875,Metagross,Iron Head
2522,Iron Head,5.745,Snorlax,Iron Head
2523,Iron Head,99.473,Escavalier,Iron Head
2524,Iron Head,9.738,Tyranitar,Iron Head
2525,Iron Head,5.116,Giratina Origin Forme,Iron Head
2526,Iron Head,35.248,Togedemaru,Iron Head
2527,Iron Head,7.054,Garchomp,Iron Head
2528,Iron Head,97.594,Excadrill,Iron Head
2529,Iron Head,26.540,Aegislash Shield Forme,Iron Head
2530,Iron Head,49.988,Mudsdale,Iron Head
2531,Iron Head,52.682,Gigalith,Iron Head
2532,Iron Head,78.545,Bisharp,Iron Head
2533,Iron Head,60.238,Corviknight,Iron Head
2534,Iron Head,100.000,Durant,Iron Head
2535,Iron Head,90.211,Cobalion,Iron Head
2536,Iron Head,13.048,Hawlucha,Iron Head
2537,Iron Head,12.333,Dhelmise,Iron Head
2538,Iron Head,61.240,Copperajah,Iron Head
2539,Iron Head,9.379,Eiscue Ice Face,Iron Head
2540,Iron Head,11.040,Hippowdon,Iron Head
2541,Iron Head,8.632,Lycanroc Dusk Form,Iron Head
2542,Iron Head,90.865,Perrserker,Iron Head
2543,Iron Head,27.362,Bouffalant,Iron Head
2544,Iron Head,36.301,Sandaconda,Iron Head
2545,Iron Head,6.950,Stoutland,Iron Head
2546,Iron Head,61.839,Falinks,Iron Head
2547,Iron Head,77.228,Passimian,Iron Head
2548,Iron Head,6.944,Lycanroc Midday Form,Iron Head
2549,Iron Head,42.398,Marowak,Iron Head
2550,Iron Head,64.331,Alolan Sandslash,Iron Head
2551,Iron Head,6.649,Lycanroc Midnight Form,Iron Head
2552,Iron Head,93.224,Steelix,Iron Head
2553,Nasty Plot,60.352,Heat Rotom,Nasty Plot
2554,Nasty Plot,13.675,Hydreigon,Nasty Plot
2555,Nasty Plot,42.430,Galarian Moltres,Nasty Plot
2556,Nasty Plot,24.378,Wash Rotom,Nasty Plot
2557,Nasty Plot,10.223,Swoobat,Nasty Plot
2558,Nasty Plot,9.508,Mow Rotom,Nasty Plot
2559,Nasty Plot,11.469,Gengar,Nasty Plot
2560,Nasty Plot,5.636,Alolan Raichu,Nasty Plot
2561,Nasty Plot,11.458,Alakazam,Nasty Plot
2562,Nasty Plot,17.652,Frost Rotom,Nasty Plot
2563,Nasty Plot,88.403,Fan Rotom,Nasty Plot
2564,Nasty Plot,31.279,Noctowl,Nasty Plot
2565,Dynamax Cannon,71.187,Eternatus,Dynamax Cannon
2566,Cosmic Power,33.131,Eternatus,Cosmic Power
2567,Cosmic Power,9.989,Clefable,Cosmic Power
2568,Toxic,21.734,Eternatus,Toxic
2569,Toxic,76.158,Shuckle,Toxic
2570,Toxic,99.726,Toxapex,Toxic
2571,Toxic,16.287,Accelgor,Toxic
2572,Toxic,4.278,Salazzle,Toxic
2573,Toxic,34.385,Drapion,Toxic
2574,Ice Punch,74.543,Regigigas,Ice Punch
2575,Ice Punch,58.683,Metagross,Ice Punch
2576,Ice Punch,12.049,Tyranitar,Ice Punch
2577,Ice Punch,6.015,Kangaskhan,Ice Punch
2578,Ice Punch,9.611,Registeel,Ice Punch
2579,Ice Punch,7.649,Rhyperior,Ice Punch
2580,Ice Punch,95.004,Electivire,Ice Punch
2581,Ice Punch,40.118,Diggersby,Ice Punch
2582,Ice Punch,72.094,Conkeldurr,Ice Punch
2583,Ice Punch,7.662,Grapploct,Ice Punch
2584,Ice Punch,6.380,Gallade,Ice Punch
2585,Ice Punch,2.927,Lopunny,Ice Punch
2586,Ice Punch,5.291,Miltank,Ice Punch
2587,Ice Punch,4.577,Bewear,Ice Punch
2588,Ice Punch,22.824,Poliwrath,Ice Punch
2589,Ice Punch,7.682,Golurk,Ice Punch
2590,High Jump Kick,80.067,Cinderace,High Jump Kick
2591,High Jump Kick,25.393,Tsareena,High Jump Kick
2592,High Jump Kick,23.597,Lopunny,High Jump Kick
2593,High Jump Kick,33.543,Hitmonlee,High Jump Kick
2594,Pyro Ball,73.923,Cinderace,Pyro Ball
2595,Coaching,9.529,Cinderace,Coaching
2596,Coaching,69.878,Pheromosa,Coaching
2597,Coaching,76.272,Zamazenta Crowned Shield,Coaching
2598,Coaching,9.222,Mienshao,Coaching
2599,Coaching,14.432,Galarian Zapdos,Coaching
2600,Coaching,99.350,Riolu,Coaching
2601,Coaching,24.060,Scrafty,Coaching
2602,Coaching,29.875,Blaziken,Coaching
2603,Coaching,75.565,Hawlucha,Coaching
2604,Coaching,8.538,Grapploct,Coaching
2605,Coaching,3.849,Gallade,Coaching
2606,Coaching,21.662,Hitmonlee,Coaching
2607,Dragon Darts,83.820,Dragapult,Dragon Darts
2608,Phantom Force,75.683,Dragapult,Phantom Force
2609,Phantom Force,5.760,Giratina Origin Forme,Phantom Force
2610,Phantom Force,8.301,Dhelmise,Phantom Force
2611,Phantom Force,8.011,Runerigus,Phantom Force
2612,Dragon Dance,10.912,Dragapult,Dragon Dance
2613,Dragon Dance,9.151,Dusk Mane Necrozma,Dragon Dance
2614,Dragon Dance,4.514,Hydreigon,Dragon Dance
2615,Dragon Dance,6.529,Zekrom,Dragon Dance
2616,Dragon Dance,11.306,Tyranitar,Dragon Dance
2617,Dragon Dance,29.898,Dragonite,Dragon Dance
2618,Dragon Dance,5.062,Black Kyurem,Dragon Dance
2619,Dragon Dance,11.253,Flapple,Dragon Dance
2620,Dragon Dance,5.839,Flygon,Dragon Dance
2621,Dragon Claw,5.582,Dragapult,Dragon Claw
2622,Dragon Claw,27.678,Zekrom,Dragon Claw
2623,Dragon Claw,9.536,Salamence,Dragon Claw
2624,Dragon Claw,5.866,Giratina Origin Forme,Dragon Claw
2625,Dragon Claw,21.875,Garchomp,Dragon Claw
2626,Dragon Claw,9.287,Dracozolt,Dragon Claw
2627,Dragon Claw,32.854,Dragonite,Dragon Claw
2628,Dragon Claw,39.873,Black Kyurem,Dragon Claw
2629,Dragon Claw,10.836,Haxorus,Dragon Claw
2630,Dragon Claw,9.245,Flygon,Dragon Claw
2631,Dragon Claw,94.407,Druddigon,Dragon Claw
2632,Dive,4.601,Dragapult,Dive
2633,Breaking Swipe,4.489,Dragapult,Breaking Swipe
2634,Breaking Swipe,4.724,Zygarde Complete Forme,Breaking Swipe
2635,Breaking Swipe,15.355,Dracozolt,Breaking Swipe
2636,Breaking Swipe,64.512,Altaria,Breaking Swipe
2637,Breaking Swipe,5.470,Latias,Breaking Swipe
2638,Breaking Swipe,38.497,Dragonite,Breaking Swipe
2639,Breaking Swipe,12.353,Giratina Altered Forme,Breaking Swipe
2640,Breaking Swipe,6.585,Black Kyurem,Breaking Swipe
2641,Breaking Swipe,54.358,Goodra,Breaking Swipe
2642,Breaking Swipe,45.295,Kommo-o,Breaking Swipe
2643,Breaking Swipe,81.479,Haxorus,Breaking Swipe
2644,After You,11.887,Indeedee Male,After You
2645,After You,28.422,Clefairy,After You
2646,After You,94.234,Lilligant,After You
2647,After You,9.259,Togetic,After You
2648,After You,69.546,Slurpuff,After You
2649,After You,10.438,Aromatisse,After You
2650,After You,65.575,Stoutland,After You
2651,After You,85.939,Vileplume,After You
2652,Floral Healing,98.635,Comfey,Floral Healing
2653,Draining Kiss,81.263,Comfey,Draining Kiss
2654,Perish Song,13.826,Lapras,Perish Song
2655,Perish Song,17.790,Politoed,Perish Song
2656,Perish Song,76.382,Azumarill,Perish Song
2657,Perish Song,12.571,Alolan Marowak,Perish Song
2658,Perish Song,8.880,Primarina,Perish Song
2659,Perish Song,13.655,Gengar,Perish Song
2660,Perish Song,19.085,Cursola,Perish Song
2661,Perish Song,7.499,Marowak,Perish Song
