ID,Name,Varieties,Generation,Evolves_from,Has_gender_diff,Is_baby,Is_legendary,Is_mythical
77,ponyta,"[{'is_default': True, 'pokemon': {'name': 'ponyta', 'url': 'https://pokeapi.co/api/v2/pokemon/77/'}}, {'is_default': False, 'pokemon': {'name': 'ponyta-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10162/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
78,rapidash,"[{'is_default': True, 'pokemon': {'name': 'rapidash', 'url': 'https://pokeapi.co/api/v2/pokemon/78/'}}, {'is_default': False, 'pokemon': {'name': 'rapidash-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10163/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'ponyta', 'url': 'https://pokeapi.co/api/v2/pokemon-species/77/'}",False,False,False,False
79,slowpoke,"[{'is_default': True, 'pokemon': {'name': 'slowpoke', 'url': 'https://pokeapi.co/api/v2/pokemon/79/'}}, {'is_default': False, 'pokemon': {'name': 'slowpoke-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10164/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
80,slowbro,"[{'is_default': True, 'pokemon': {'name': 'slowbro', 'url': 'https://pokeapi.co/api/v2/pokemon/80/'}}, {'is_default': False, 'pokemon': {'name': 'slowbro-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10071/'}}, {'is_default': False, 'pokemon': {'name': 'slowbro-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10165/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'slowpoke', 'url': 'https://pokeapi.co/api/v2/pokemon-species/79/'}",False,False,False,False
81,magnemite,"[{'is_default': True, 'pokemon': {'name': 'magnemite', 'url': 'https://pokeapi.co/api/v2/pokemon/81/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
82,magneton,"[{'is_default': True, 'pokemon': {'name': 'magneton', 'url': 'https://pokeapi.co/api/v2/pokemon/82/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'magnemite', 'url': 'https://pokeapi.co/api/v2/pokemon-species/81/'}",False,False,False,False
83,farfetchd,"[{'is_default': True, 'pokemon': {'name': 'farfetchd', 'url': 'https://pokeapi.co/api/v2/pokemon/83/'}}, {'is_default': False, 'pokemon': {'name': 'farfetchd-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10166/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
84,doduo,"[{'is_default': True, 'pokemon': {'name': 'doduo', 'url': 'https://pokeapi.co/api/v2/pokemon/84/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,True,False,False,False
85,dodrio,"[{'is_default': True, 'pokemon': {'name': 'dodrio', 'url': 'https://pokeapi.co/api/v2/pokemon/85/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'doduo', 'url': 'https://pokeapi.co/api/v2/pokemon-species/84/'}",True,False,False,False
86,seel,"[{'is_default': True, 'pokemon': {'name': 'seel', 'url': 'https://pokeapi.co/api/v2/pokemon/86/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
87,dewgong,"[{'is_default': True, 'pokemon': {'name': 'dewgong', 'url': 'https://pokeapi.co/api/v2/pokemon/87/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'seel', 'url': 'https://pokeapi.co/api/v2/pokemon-species/86/'}",False,False,False,False
88,grimer,"[{'is_default': True, 'pokemon': {'name': 'grimer', 'url': 'https://pokeapi.co/api/v2/pokemon/88/'}}, {'is_default': False, 'pokemon': {'name': 'grimer-alola', 'url': 'https://pokeapi.co/api/v2/pokemon/10112/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
89,muk,"[{'is_default': True, 'pokemon': {'name': 'muk', 'url': 'https://pokeapi.co/api/v2/pokemon/89/'}}, {'is_default': False, 'pokemon': {'name': 'muk-alola', 'url': 'https://pokeapi.co/api/v2/pokemon/10113/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'grimer', 'url': 'https://pokeapi.co/api/v2/pokemon-species/88/'}",False,False,False,False
90,shellder,"[{'is_default': True, 'pokemon': {'name': 'shellder', 'url': 'https://pokeapi.co/api/v2/pokemon/90/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
91,cloyster,"[{'is_default': True, 'pokemon': {'name': 'cloyster', 'url': 'https://pokeapi.co/api/v2/pokemon/91/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'shellder', 'url': 'https://pokeapi.co/api/v2/pokemon-species/90/'}",False,False,False,False
92,gastly,"[{'is_default': True, 'pokemon': {'name': 'gastly', 'url': 'https://pokeapi.co/api/v2/pokemon/92/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
93,haunter,"[{'is_default': True, 'pokemon': {'name': 'haunter', 'url': 'https://pokeapi.co/api/v2/pokemon/93/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'gastly', 'url': 'https://pokeapi.co/api/v2/pokemon-species/92/'}",False,False,False,False
94,gengar,"[{'is_default': True, 'pokemon': {'name': 'gengar', 'url': 'https://pokeapi.co/api/v2/pokemon/94/'}}, {'is_default': False, 'pokemon': {'name': 'gengar-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10038/'}}, {'is_default': False, 'pokemon': {'name': 'gengar-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10202/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'haunter', 'url': 'https://pokeapi.co/api/v2/pokemon-species/93/'}",False,False,False,False
95,onix,"[{'is_default': True, 'pokemon': {'name': 'onix', 'url': 'https://pokeapi.co/api/v2/pokemon/95/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
96,drowzee,"[{'is_default': True, 'pokemon': {'name': 'drowzee', 'url': 'https://pokeapi.co/api/v2/pokemon/96/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
97,hypno,"[{'is_default': True, 'pokemon': {'name': 'hypno', 'url': 'https://pokeapi.co/api/v2/pokemon/97/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'drowzee', 'url': 'https://pokeapi.co/api/v2/pokemon-species/96/'}",True,False,False,False
98,krabby,"[{'is_default': True, 'pokemon': {'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon/98/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
99,kingler,"[{'is_default': True, 'pokemon': {'name': 'kingler', 'url': 'https://pokeapi.co/api/v2/pokemon/99/'}}, {'is_default': False, 'pokemon': {'name': 'kingler-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10203/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'krabby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/98/'}",False,False,False,False
100,voltorb,"[{'is_default': True, 'pokemon': {'name': 'voltorb', 'url': 'https://pokeapi.co/api/v2/pokemon/100/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
101,electrode,"[{'is_default': True, 'pokemon': {'name': 'electrode', 'url': 'https://pokeapi.co/api/v2/pokemon/101/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'voltorb', 'url': 'https://pokeapi.co/api/v2/pokemon-species/100/'}",False,False,False,False
102,exeggcute,"[{'is_default': True, 'pokemon': {'name': 'exeggcute', 'url': 'https://pokeapi.co/api/v2/pokemon/102/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
103,exeggutor,"[{'is_default': True, 'pokemon': {'name': 'exeggutor', 'url': 'https://pokeapi.co/api/v2/pokemon/103/'}}, {'is_default': False, 'pokemon': {'name': 'exeggutor-alola', 'url': 'https://pokeapi.co/api/v2/pokemon/10114/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'exeggcute', 'url': 'https://pokeapi.co/api/v2/pokemon-species/102/'}",False,False,False,False
104,cubone,"[{'is_default': True, 'pokemon': {'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon/104/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
105,marowak,"[{'is_default': True, 'pokemon': {'name': 'marowak', 'url': 'https://pokeapi.co/api/v2/pokemon/105/'}}, {'is_default': False, 'pokemon': {'name': 'marowak-alola', 'url': 'https://pokeapi.co/api/v2/pokemon/10115/'}}, {'is_default': False, 'pokemon': {'name': 'marowak-totem', 'url': 'https://pokeapi.co/api/v2/pokemon/10149/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'cubone', 'url': 'https://pokeapi.co/api/v2/pokemon-species/104/'}",False,False,False,False
106,hitmonlee,"[{'is_default': True, 'pokemon': {'name': 'hitmonlee', 'url': 'https://pokeapi.co/api/v2/pokemon/106/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'tyrogue', 'url': 'https://pokeapi.co/api/v2/pokemon-species/236/'}",False,False,False,False
107,hitmonchan,"[{'is_default': True, 'pokemon': {'name': 'hitmonchan', 'url': 'https://pokeapi.co/api/v2/pokemon/107/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'tyrogue', 'url': 'https://pokeapi.co/api/v2/pokemon-species/236/'}",False,False,False,False
108,lickitung,"[{'is_default': True, 'pokemon': {'name': 'lickitung', 'url': 'https://pokeapi.co/api/v2/pokemon/108/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
109,koffing,"[{'is_default': True, 'pokemon': {'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon/109/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
110,weezing,"[{'is_default': True, 'pokemon': {'name': 'weezing', 'url': 'https://pokeapi.co/api/v2/pokemon/110/'}}, {'is_default': False, 'pokemon': {'name': 'weezing-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10167/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'koffing', 'url': 'https://pokeapi.co/api/v2/pokemon-species/109/'}",False,False,False,False
111,rhyhorn,"[{'is_default': True, 'pokemon': {'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon/111/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,True,False,False,False
112,rhydon,"[{'is_default': True, 'pokemon': {'name': 'rhydon', 'url': 'https://pokeapi.co/api/v2/pokemon/112/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'rhyhorn', 'url': 'https://pokeapi.co/api/v2/pokemon-species/111/'}",True,False,False,False
113,chansey,"[{'is_default': True, 'pokemon': {'name': 'chansey', 'url': 'https://pokeapi.co/api/v2/pokemon/113/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'happiny', 'url': 'https://pokeapi.co/api/v2/pokemon-species/440/'}",False,False,False,False
114,tangela,"[{'is_default': True, 'pokemon': {'name': 'tangela', 'url': 'https://pokeapi.co/api/v2/pokemon/114/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
115,kangaskhan,"[{'is_default': True, 'pokemon': {'name': 'kangaskhan', 'url': 'https://pokeapi.co/api/v2/pokemon/115/'}}, {'is_default': False, 'pokemon': {'name': 'kangaskhan-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10039/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
116,horsea,"[{'is_default': True, 'pokemon': {'name': 'horsea', 'url': 'https://pokeapi.co/api/v2/pokemon/116/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
117,seadra,"[{'is_default': True, 'pokemon': {'name': 'seadra', 'url': 'https://pokeapi.co/api/v2/pokemon/117/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'horsea', 'url': 'https://pokeapi.co/api/v2/pokemon-species/116/'}",False,False,False,False
118,goldeen,"[{'is_default': True, 'pokemon': {'name': 'goldeen', 'url': 'https://pokeapi.co/api/v2/pokemon/118/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,True,False,False,False
119,seaking,"[{'is_default': True, 'pokemon': {'name': 'seaking', 'url': 'https://pokeapi.co/api/v2/pokemon/119/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'goldeen', 'url': 'https://pokeapi.co/api/v2/pokemon-species/118/'}",True,False,False,False
120,staryu,"[{'is_default': True, 'pokemon': {'name': 'staryu', 'url': 'https://pokeapi.co/api/v2/pokemon/120/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
121,starmie,"[{'is_default': True, 'pokemon': {'name': 'starmie', 'url': 'https://pokeapi.co/api/v2/pokemon/121/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'staryu', 'url': 'https://pokeapi.co/api/v2/pokemon-species/120/'}",False,False,False,False
122,mr-mime,"[{'is_default': True, 'pokemon': {'name': 'mr-mime', 'url': 'https://pokeapi.co/api/v2/pokemon/122/'}}, {'is_default': False, 'pokemon': {'name': 'mr-mime-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10168/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'mime-jr', 'url': 'https://pokeapi.co/api/v2/pokemon-species/439/'}",False,False,False,False
123,scyther,"[{'is_default': True, 'pokemon': {'name': 'scyther', 'url': 'https://pokeapi.co/api/v2/pokemon/123/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,True,False,False,False
124,jynx,"[{'is_default': True, 'pokemon': {'name': 'jynx', 'url': 'https://pokeapi.co/api/v2/pokemon/124/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'smoochum', 'url': 'https://pokeapi.co/api/v2/pokemon-species/238/'}",False,False,False,False
125,electabuzz,"[{'is_default': True, 'pokemon': {'name': 'electabuzz', 'url': 'https://pokeapi.co/api/v2/pokemon/125/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'elekid', 'url': 'https://pokeapi.co/api/v2/pokemon-species/239/'}",False,False,False,False
126,magmar,"[{'is_default': True, 'pokemon': {'name': 'magmar', 'url': 'https://pokeapi.co/api/v2/pokemon/126/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'magby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/240/'}",False,False,False,False
127,pinsir,"[{'is_default': True, 'pokemon': {'name': 'pinsir', 'url': 'https://pokeapi.co/api/v2/pokemon/127/'}}, {'is_default': False, 'pokemon': {'name': 'pinsir-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10040/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
128,tauros,"[{'is_default': True, 'pokemon': {'name': 'tauros', 'url': 'https://pokeapi.co/api/v2/pokemon/128/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
129,magikarp,"[{'is_default': True, 'pokemon': {'name': 'magikarp', 'url': 'https://pokeapi.co/api/v2/pokemon/129/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,True,False,False,False
130,gyarados,"[{'is_default': True, 'pokemon': {'name': 'gyarados', 'url': 'https://pokeapi.co/api/v2/pokemon/130/'}}, {'is_default': False, 'pokemon': {'name': 'gyarados-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10041/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'magikarp', 'url': 'https://pokeapi.co/api/v2/pokemon-species/129/'}",True,False,False,False
131,lapras,"[{'is_default': True, 'pokemon': {'name': 'lapras', 'url': 'https://pokeapi.co/api/v2/pokemon/131/'}}, {'is_default': False, 'pokemon': {'name': 'lapras-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10204/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
132,ditto,"[{'is_default': True, 'pokemon': {'name': 'ditto', 'url': 'https://pokeapi.co/api/v2/pokemon/132/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
133,eevee,"[{'is_default': True, 'pokemon': {'name': 'eevee', 'url': 'https://pokeapi.co/api/v2/pokemon/133/'}}, {'is_default': False, 'pokemon': {'name': 'eevee-starter', 'url': 'https://pokeapi.co/api/v2/pokemon/10159/'}}, {'is_default': False, 'pokemon': {'name': 'eevee-gmax', 'url': 'https://pokeapi.co/api/v2/pokemon/10205/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
134,vaporeon,"[{'is_default': True, 'pokemon': {'name': 'vaporeon', 'url': 'https://pokeapi.co/api/v2/pokemon/134/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'eevee', 'url': 'https://pokeapi.co/api/v2/pokemon-species/133/'}",False,False,False,False
135,jolteon,"[{'is_default': True, 'pokemon': {'name': 'jolteon', 'url': 'https://pokeapi.co/api/v2/pokemon/135/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'eevee', 'url': 'https://pokeapi.co/api/v2/pokemon-species/133/'}",False,False,False,False
136,flareon,"[{'is_default': True, 'pokemon': {'name': 'flareon', 'url': 'https://pokeapi.co/api/v2/pokemon/136/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'eevee', 'url': 'https://pokeapi.co/api/v2/pokemon-species/133/'}",False,False,False,False
137,porygon,"[{'is_default': True, 'pokemon': {'name': 'porygon', 'url': 'https://pokeapi.co/api/v2/pokemon/137/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
138,omanyte,"[{'is_default': True, 'pokemon': {'name': 'omanyte', 'url': 'https://pokeapi.co/api/v2/pokemon/138/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
139,omastar,"[{'is_default': True, 'pokemon': {'name': 'omastar', 'url': 'https://pokeapi.co/api/v2/pokemon/139/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'omanyte', 'url': 'https://pokeapi.co/api/v2/pokemon-species/138/'}",False,False,False,False
140,kabuto,"[{'is_default': True, 'pokemon': {'name': 'kabuto', 'url': 'https://pokeapi.co/api/v2/pokemon/140/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
141,kabutops,"[{'is_default': True, 'pokemon': {'name': 'kabutops', 'url': 'https://pokeapi.co/api/v2/pokemon/141/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}","{'name': 'kabuto', 'url': 'https://pokeapi.co/api/v2/pokemon-species/140/'}",False,False,False,False
142,aerodactyl,"[{'is_default': True, 'pokemon': {'name': 'aerodactyl', 'url': 'https://pokeapi.co/api/v2/pokemon/142/'}}, {'is_default': False, 'pokemon': {'name': 'aerodactyl-mega', 'url': 'https://pokeapi.co/api/v2/pokemon/10042/'}}]","{'name': 'generation-i', 'url': 'https://pokeapi.co/api/v2/generation/1/'}",,False,False,False,False
