,Move,Pokemon
1045,Agility,calyrex-ice
1046,Agility,calyrex-shadow
1047,Air Cutter,charmander
1048,Air Cutter,charizard
1049,Air Cutter,butterfree
1050,Air Cutter,beedrill
1051,Air Cutter,pidgey
1052,Air Cutter,pidgeotto
1053,Air Cutter,pidgeot
1054,Air Cutter,spearow
1055,Air Cutter,fearow
1056,Air Cutter,zubat
1057,Air Cutter,golbat
1058,Air Cutter,venomoth
1059,Air Cutter,farfetchd
1060,Air Cutter,doduo
1061,Air Cutter,dodrio
1062,Air Cutter,aerodactyl
1063,Air Cutter,articuno
1064,Air Cutter,zapdos
1065,Air Cutter,moltres
1066,Air Cutter,dragonite
1067,Air Cutter,mew
1068,Air Cutter,hoothoot
1069,Air Cutter,noctowl
1070,Air Cutter,ledyba
1071,Air Cutter,ledian
1072,Air Cutter,crobat
1073,Air Cutter,togetic
1074,Air Cutter,natu
1075,Air Cutter,xatu
1076,Air Cutter,yanma
1077,Air Cutter,murkrow
1078,Air Cutter,mantine
1079,Air Cutter,skarmory
1080,Air Cutter,lugia
1081,Air Cutter,ho-oh
1082,Air Cutter,beautifly
1083,Air Cutter,dustox
1084,Air Cutter,nuzleaf
1085,Air Cutter,shiftry
1086,Air Cutter,taillow
1087,Air Cutter,swellow
1088,Air Cutter,wingull
1089,Air Cutter,pelipper
1090,Air Cutter,masquerain
1091,Air Cutter,ninjask
1092,Air Cutter,volbeat
1093,Air Cutter,illumise
1094,Air Cutter,vibrava
1095,Air Cutter,flygon
1096,Air Cutter,swablu
1097,Air Cutter,altaria
1098,Air Cutter,tropius
1099,Air Cutter,salamence
1100,Air Cutter,starly
1101,Air Cutter,staravia
1102,Air Cutter,staraptor
1103,Air Cutter,mothim
1104,Air Cutter,combee
1105,Air Cutter,vespiquen
1106,Air Cutter,drifloon
1107,Air Cutter,drifblim
1108,Air Cutter,honchkrow
1109,Air Cutter,chatot
1110,Air Cutter,finneon
1111,Air Cutter,lumineon
1112,Air Cutter,mantyke
1113,Air Cutter,togekiss
1114,Air Cutter,yanmega
1115,Air Cutter,giratina-altered
1116,Air Cutter,pidove
1117,Air Cutter,tranquill
1118,Air Cutter,unfezant
1119,Air Cutter,woobat
1120,Air Cutter,swoobat
1121,Air Cutter,sigilyph
1122,Air Cutter,ducklett
1123,Air Cutter,tornadus-incarnate
1124,Air Cutter,noibat
1125,Air Cutter,noivern
1126,Air Cutter,oricorio-baile
1127,Air Cutter,kartana
1128,Air Cutter,naganadel
1129,Air Cutter,shaymin-sky
1130,Air Cutter,giratina-origin
1131,Air Cutter,tornadus-therian
1132,Air Cutter,oricorio-pom-pom
1133,Air Cutter,oricorio-pau
1134,Air Cutter,oricorio-sensu
1135,Air Slash,charizard
1136,Air Slash,butterfree
1137,Air Slash,pidgey
1138,Air Slash,pidgeotto
1139,Air Slash,pidgeot
1140,Air Slash,zubat
1141,Air Slash,golbat
1142,Air Slash,farfetchd
1143,Air Slash,scyther
1144,Air Slash,articuno
1145,Air Slash,moltres
1146,Air Slash,dragonite
1147,Air Slash,mew
1148,Air Slash,hoothoot
1149,Air Slash,noctowl
1150,Air Slash,ledyba
1151,Air Slash,ledian
1152,Air Slash,crobat
1153,Air Slash,natu
1154,Air Slash,xatu
1155,Air Slash,yanma
1156,Air Slash,dunsparce
1157,Air Slash,scizor
1158,Air Slash,mantine
1159,Air Slash,skarmory
1160,Air Slash,suicune
1161,Air Slash,lugia
1162,Air Slash,ho-oh
1163,Air Slash,shiftry
1164,Air Slash,taillow
1165,Air Slash,swellow
1166,Air Slash,wingull
1167,Air Slash,pelipper
1168,Air Slash,masquerain
1169,Air Slash,ninjask
1170,Air Slash,vibrava
1171,Air Slash,flygon
1172,Air Slash,tropius
1173,Air Slash,absol
1174,Air Slash,salamence
1175,Air Slash,latias
1176,Air Slash,latios
1177,Air Slash,rayquaza
1178,Air Slash,mothim
1179,Air Slash,vespiquen
1180,Air Slash,mantyke
1181,Air Slash,togekiss
1182,Air Slash,yanmega
1183,Air Slash,gallade
1184,Air Slash,oshawott
1185,Air Slash,pidove
1186,Air Slash,tranquill
1187,Air Slash,unfezant
1188,Air Slash,woobat
1189,Air Slash,swoobat
1190,Air Slash,sewaddle
1191,Air Slash,sigilyph
1192,Air Slash,archeops
1193,Air Slash,ducklett
1194,Air Slash,swanna
1195,Air Slash,emolga
1196,Air Slash,bisharp
1197,Air Slash,rufflet
1198,Air Slash,braviary
1199,Air Slash,vullaby
1200,Air Slash,mandibuzz
1201,Air Slash,cobalion
1202,Air Slash,terrakion
1203,Air Slash,virizion
1204,Air Slash,tornadus-incarnate
1205,Air Slash,keldeo-ordinary
1206,Air Slash,aegislash-shield
1207,Air Slash,noibat
1208,Air Slash,noivern
1209,Air Slash,yveltal
1210,Air Slash,decidueye
1211,Air Slash,vikavolt
1212,Air Slash,oricorio-baile
1213,Air Slash,type-null
1214,Air Slash,silvally
1215,Air Slash,lunala
1216,Air Slash,celesteela
1217,Air Slash,kartana
1218,Air Slash,naganadel
1219,Air Slash,inteleon
1220,Air Slash,rookidee
1221,Air Slash,corvisquire
1222,Air Slash,corviknight
1223,Air Slash,flapple
1224,Air Slash,cramorant
1225,Air Slash,frosmoth
1226,Air Slash,zacian
1227,Air Slash,shaymin-sky
1228,Air Slash,rotom-fan
1229,Air Slash,tornadus-therian
1230,Air Slash,keldeo-resolute
1231,Air Slash,aegislash-blade
1232,Air Slash,charizard-mega-x
1233,Air Slash,charizard-mega-y
1234,Air Slash,pidgeot-mega
1235,Air Slash,rayquaza-mega
1236,Air Slash,vikavolt-totem
1237,Air Slash,oricorio-pom-pom
1238,Air Slash,oricorio-pau
1239,Air Slash,oricorio-sensu
1240,Air Slash,articuno-galar
1241,Air Slash,moltres-galar
1242,Air Slash,cramorant-gulping
1243,Air Slash,cramorant-gorging
1244,Air Slash,zacian-crowned
1245,Ally Switch,clefairy
1246,Ally Switch,clefable
1247,Ally Switch,jigglypuff
1248,Ally Switch,wigglytuff
1249,Ally Switch,diglett
1250,Ally Switch,dugtrio
1251,Ally Switch,abra
1252,Ally Switch,kadabra
1253,Ally Switch,alakazam
1254,Ally Switch,ponyta
1255,Ally Switch,rapidash
1256,Ally Switch,gastly
1257,Ally Switch,haunter
1258,Ally Switch,gengar
1259,Ally Switch,drowzee
1260,Ally Switch,hypno
1261,Ally Switch,krabby
1262,Ally Switch,kingler
1263,Ally Switch,chansey
1264,Ally Switch,starmie
1265,Ally Switch,mr-mime
1266,Ally Switch,jynx
1267,Ally Switch,porygon
1268,Ally Switch,mewtwo
1269,Ally Switch,mew
1270,Ally Switch,natu
1271,Ally Switch,xatu
1272,Ally Switch,espeon
1273,Ally Switch,slowking
1274,Ally Switch,misdreavus
1275,Ally Switch,girafarig
1276,Ally Switch,forretress
1277,Ally Switch,porygon2
1278,Ally Switch,tyrogue
1279,Ally Switch,blissey
1280,Ally Switch,celebi
1281,Ally Switch,ralts
1282,Ally Switch,kirlia
1283,Ally Switch,gardevoir
1284,Ally Switch,shedinja
1285,Ally Switch,sableye
1286,Ally Switch,spoink
1287,Ally Switch,grumpig
1288,Ally Switch,lunatone
1289,Ally Switch,solrock
1290,Ally Switch,baltoy
1291,Ally Switch,claydol
1292,Ally Switch,shuppet
1293,Ally Switch,banette
1294,Ally Switch,duskull
1295,Ally Switch,dusclops
1296,Ally Switch,chimecho
1297,Ally Switch,metang
1298,Ally Switch,metagross
1299,Ally Switch,latias
1300,Ally Switch,latios
1301,Ally Switch,jirachi
1302,Ally Switch,deoxys-normal
1303,Ally Switch,wormadam-plant
1304,Ally Switch,drifloon
1305,Ally Switch,drifblim
1306,Ally Switch,mismagius
1307,Ally Switch,chingling
1308,Ally Switch,bronzor
1309,Ally Switch,bronzong
1310,Ally Switch,mime-jr
1311,Ally Switch,spiritomb
1312,Ally Switch,magnezone
1313,Ally Switch,togekiss
1314,Ally Switch,porygon-z
1315,Ally Switch,gallade
1316,Ally Switch,probopass
1317,Ally Switch,dusknoir
1318,Ally Switch,froslass
1319,Ally Switch,rotom
1320,Ally Switch,uxie
1321,Ally Switch,mesprit
1322,Ally Switch,azelf
1323,Ally Switch,cresselia
1324,Ally Switch,munna
1325,Ally Switch,musharna
1326,Ally Switch,zebstrika
1327,Ally Switch,woobat
1328,Ally Switch,swoobat
1329,Ally Switch,audino
1330,Ally Switch,yamask
1331,Ally Switch,cofagrigus
1332,Ally Switch,archen
1333,Ally Switch,archeops
1334,Ally Switch,gothita
1335,Ally Switch,gothorita
1336,Ally Switch,gothitelle
1337,Ally Switch,solosis
1338,Ally Switch,duosion
1339,Ally Switch,reuniclus
1340,Ally Switch,vanillite
1341,Ally Switch,vanillish
1342,Ally Switch,vanilluxe
1343,Ally Switch,klang
1344,Ally Switch,klinklang
1345,Ally Switch,elgyem
1346,Ally Switch,beheeyem
1347,Ally Switch,litwick
1348,Ally Switch,lampent
1349,Ally Switch,chandelure
1350,Ally Switch,mienfoo
1351,Ally Switch,mienshao
1352,Ally Switch,golett
1353,Ally Switch,golurk
1354,Ally Switch,meloetta-aria
1355,Ally Switch,genesect
1356,Ally Switch,braixen
1357,Ally Switch,delphox
1358,Ally Switch,flabebe
1359,Ally Switch,floette
1360,Ally Switch,florges
1361,Ally Switch,espurr
1362,Ally Switch,meowstic-male
1363,Ally Switch,spritzee
1364,Ally Switch,aromatisse
1365,Ally Switch,inkay
1366,Ally Switch,malamar
1367,Ally Switch,helioptile
1368,Ally Switch,heliolisk
1369,Ally Switch,hawlucha
1370,Ally Switch,dedenne
1371,Ally Switch,carbink
1372,Ally Switch,phantump
1373,Ally Switch,trevenant
1374,Ally Switch,pumpkaboo-average
1375,Ally Switch,gourgeist-average
1376,Ally Switch,diancie
1377,Ally Switch,hoopa
1378,Ally Switch,cutiefly
1379,Ally Switch,ribombee
1380,Ally Switch,comfey
1381,Ally Switch,oranguru
1382,Ally Switch,bruxish
1383,Ally Switch,dhelmise
1384,Ally Switch,tapu-lele
1385,Ally Switch,nihilego
1386,Ally Switch,necrozma
1387,Ally Switch,naganadel
1388,Ally Switch,stakataka
1389,Ally Switch,scorbunny
1390,Ally Switch,raboot
1391,Ally Switch,cinderace
1392,Ally Switch,dottler
1393,Ally Switch,orbeetle
1394,Ally Switch,sinistea
1395,Ally Switch,polteageist
1396,Ally Switch,mr-rime
1397,Ally Switch,runerigus
1398,Ally Switch,indeedee-male
1399,Ally Switch,drakloak
1400,Ally Switch,dragapult
1401,Ally Switch,calyrex
1402,Ally Switch,deoxys-attack
1403,Ally Switch,deoxys-defense
1404,Ally Switch,deoxys-speed
1405,Ally Switch,wormadam-sandy
1406,Ally Switch,wormadam-trash
1407,Ally Switch,rotom-heat
1408,Ally Switch,rotom-wash
1409,Ally Switch,rotom-frost
1410,Ally Switch,rotom-fan
1411,Ally Switch,rotom-mow
1412,Ally Switch,meloetta-pirouette
1413,Ally Switch,meowstic-female
1414,Ally Switch,pumpkaboo-small
1415,Ally Switch,pumpkaboo-large
1416,Ally Switch,pumpkaboo-super
1417,Ally Switch,gourgeist-small
1418,Ally Switch,gourgeist-large
1419,Ally Switch,gourgeist-super
1420,Ally Switch,alakazam-mega
1421,Ally Switch,gengar-mega
1422,Ally Switch,gardevoir-mega
1423,Ally Switch,banette-mega
1424,Ally Switch,floette-eternal
1425,Ally Switch,latias-mega
1426,Ally Switch,latios-mega
1427,Ally Switch,sableye-mega
1428,Ally Switch,gallade-mega
1429,Ally Switch,audino-mega
1430,Ally Switch,metagross-mega
1431,Ally Switch,hoopa-unbound
1432,Ally Switch,raichu-alola
1433,Ally Switch,diglett-alola
1434,Ally Switch,dugtrio-alola
1435,Ally Switch,graveler-alola
1436,Ally Switch,golem-alola
1437,Ally Switch,marowak-alola
1438,Ally Switch,marowak-totem
1439,Ally Switch,ribombee-totem
1440,Ally Switch,necrozma-dusk
1441,Ally Switch,necrozma-dawn
1442,Ally Switch,necrozma-ultra
1443,Ally Switch,ponyta-galar
1444,Ally Switch,rapidash-galar
1445,Ally Switch,mr-mime-galar
1446,Ally Switch,articuno-galar
1447,Ally Switch,yamask-galar
1448,Ally Switch,indeedee-female
1449,Ally Switch,calyrex-ice
1450,Ally Switch,calyrex-shadow
1451,Amnesia,bulbasaur
1452,Amnesia,ivysaur
1453,Amnesia,venusaur
1454,Amnesia,sandshrew
1455,Amnesia,sandslash
1456,Amnesia,nidoran-m
1457,Amnesia,nidorino
1458,Amnesia,nidoking
1459,Amnesia,clefairy
1460,Amnesia,clefable
1461,Amnesia,meowth
1462,Amnesia,persian
1463,Amnesia,psyduck
1464,Amnesia,golduck
1465,Amnesia,poliwag
1466,Amnesia,poliwhirl
1467,Amnesia,slowpoke
1468,Amnesia,slowbro
1469,Amnesia,krabby
1470,Amnesia,kingler
1471,Amnesia,lickitung
1472,Amnesia,tangela
1473,Amnesia,snorlax
1474,Amnesia,mewtwo
1475,Amnesia,mew
1476,Amnesia,sentret
1477,Amnesia,furret
1478,Amnesia,hoothoot
1479,Amnesia,noctowl
1480,Amnesia,chinchou
1481,Amnesia,lanturn
1482,Amnesia,cleffa
1483,Amnesia,marill
1484,Amnesia,azumarill
1485,Amnesia,hoppip
1486,Amnesia,wooper
1487,Amnesia,quagsire
1488,Amnesia,slowking
1489,Amnesia,wobbuffet
1490,Amnesia,girafarig
1491,Amnesia,dunsparce
1492,Amnesia,slugma
1493,Amnesia,magcargo
1494,Amnesia,swinub
1495,Amnesia,piloswine
1496,Amnesia,corsola
1497,Amnesia,mantine
1498,Amnesia,mudkip
1499,Amnesia,marshtomp
1500,Amnesia,swampert
1501,Amnesia,ludicolo
1502,Amnesia,seedot
1503,Amnesia,nuzleaf
1504,Amnesia,shiftry
1505,Amnesia,slakoth
1506,Amnesia,slaking
1507,Amnesia,gulpin
1508,Amnesia,swalot
1509,Amnesia,wailmer
1510,Amnesia,wailord
1511,Amnesia,numel
1512,Amnesia,camerupt
1513,Amnesia,torkoal
1514,Amnesia,spoink
1515,Amnesia,barboach
1516,Amnesia,whiscash
1517,Amnesia,lileep
1518,Amnesia,cradily
1519,Amnesia,castform
1520,Amnesia,wynaut
1521,Amnesia,gorebyss
1522,Amnesia,relicanth
1523,Amnesia,regice
1524,Amnesia,registeel
1525,Amnesia,jirachi
1526,Amnesia,turtwig
1527,Amnesia,bidoof
1528,Amnesia,bibarel
1529,Amnesia,shellos
1530,Amnesia,gastrodon
1531,Amnesia,drifloon
1532,Amnesia,drifblim
1533,Amnesia,munchlax
1534,Amnesia,hippopotas
1535,Amnesia,hippowdon
1536,Amnesia,mantyke
1537,Amnesia,lickilicky
1538,Amnesia,tangrowth
1539,Amnesia,togekiss
1540,Amnesia,mamoswine
1541,Amnesia,uxie
1542,Amnesia,pansear
1543,Amnesia,munna
1544,Amnesia,musharna
1545,Amnesia,woobat
1546,Amnesia,swoobat
1547,Amnesia,audino
1548,Amnesia,scraggy
1549,Amnesia,scrafty
1550,Amnesia,trubbish
1551,Amnesia,garbodor
1552,Amnesia,bouffalant
1553,Amnesia,heatmor
1554,Amnesia,larvesta
1555,Amnesia,volcarona
1556,Amnesia,swirlix
1557,Amnesia,slurpuff
1558,Amnesia,diancie
1559,Amnesia,popplio
1560,Amnesia,brionne
1561,Amnesia,primarina
1562,Amnesia,crabrawler
1563,Amnesia,morelull
1564,Amnesia,shiinotic
1565,Amnesia,comfey
1566,Amnesia,sandygast
1567,Amnesia,palossand
1568,Amnesia,drampa
1569,Amnesia,guzzlord
1570,Amnesia,skwovet
1571,Amnesia,greedent
1572,Amnesia,appletun
1573,Amnesia,cramorant
1574,Amnesia,perrserker
1575,Amnesia,cursola
1576,Amnesia,runerigus
1577,Amnesia,eiscue-ice
1578,Amnesia,deoxys-defense
1579,Amnesia,castform-sunny
1580,Amnesia,castform-rainy
1581,Amnesia,castform-snowy
1582,Amnesia,venusaur-mega
1583,Amnesia,mewtwo-mega-x
1584,Amnesia,mewtwo-mega-y
1585,Amnesia,audino-mega
1586,Amnesia,slowbro-mega
1587,Amnesia,camerupt-mega
1588,Amnesia,sandshrew-alola
1589,Amnesia,sandslash-alola
1590,Amnesia,meowth-alola
1591,Amnesia,persian-alola
1592,Amnesia,meowth-galar
1593,Amnesia,slowpoke-galar
1594,Amnesia,slowbro-galar
1595,Amnesia,slowking-galar
1596,Amnesia,corsola-galar
1597,Amnesia,cramorant-gulping
1598,Amnesia,cramorant-gorging
1599,Amnesia,eiscue-noice
1600,Anchor Shot,dhelmise
1601,Ancient Power,charmander
1602,Ancient Power,diglett
1603,Ancient Power,geodude
1604,Ancient Power,graveler
1605,Ancient Power,golem
1606,Ancient Power,onix
1607,Ancient Power,krabby
1608,Ancient Power,kingler
1609,Ancient Power,exeggcute
1610,Ancient Power,exeggutor
1611,Ancient Power,cubone
1612,Ancient Power,rhyhorn
1613,Ancient Power,rhydon
1614,Ancient Power,tangela
1615,Ancient Power,lapras
1616,Ancient Power,omanyte
1617,Ancient Power,omastar
1618,Ancient Power,kabuto
1619,Ancient Power,kabutops
1620,Ancient Power,aerodactyl
1621,Ancient Power,articuno
1622,Ancient Power,zapdos
1623,Ancient Power,moltres
1624,Ancient Power,mewtwo
1625,Ancient Power,mew
1626,Ancient Power,chikorita
1627,Ancient Power,bayleef
1628,Ancient Power,meganium
1629,Ancient Power,totodile
1630,Ancient Power,croconaw
1631,Ancient Power,feraligatr
1632,Ancient Power,togepi
1633,Ancient Power,togetic
1634,Ancient Power,yanma
1635,Ancient Power,wooper
1636,Ancient Power,quagsire
1637,Ancient Power,dunsparce
1638,Ancient Power,steelix
1639,Ancient Power,shuckle
1640,Ancient Power,slugma
1641,Ancient Power,magcargo
1642,Ancient Power,swinub
1643,Ancient Power,piloswine
1644,Ancient Power,corsola
1645,Ancient Power,phanpy
1646,Ancient Power,donphan
1647,Ancient Power,larvitar
1648,Ancient Power,pupitar
1649,Ancient Power,tyranitar
1650,Ancient Power,lugia
1651,Ancient Power,ho-oh
1652,Ancient Power,celebi
1653,Ancient Power,mudkip
1654,Ancient Power,marshtomp
1655,Ancient Power,swampert
1656,Ancient Power,nosepass
1657,Ancient Power,mawile
1658,Ancient Power,aron
1659,Ancient Power,lairon
1660,Ancient Power,aggron
1661,Ancient Power,carvanha
1662,Ancient Power,sharpedo
1663,Ancient Power,numel
1664,Ancient Power,torkoal
1665,Ancient Power,lunatone
1666,Ancient Power,solrock
1667,Ancient Power,corphish
1668,Ancient Power,crawdaunt
1669,Ancient Power,baltoy
1670,Ancient Power,claydol
1671,Ancient Power,lileep
1672,Ancient Power,cradily
1673,Ancient Power,anorith
1674,Ancient Power,armaldo
1675,Ancient Power,kecleon
1676,Ancient Power,relicanth
1677,Ancient Power,regirock
1678,Ancient Power,regice
1679,Ancient Power,registeel
1680,Ancient Power,kyogre
1681,Ancient Power,groudon
1682,Ancient Power,rayquaza
1683,Ancient Power,jirachi
1684,Ancient Power,cranidos
1685,Ancient Power,rampardos
1686,Ancient Power,shieldon
1687,Ancient Power,bastiodon
1688,Ancient Power,shellos
1689,Ancient Power,gastrodon
1690,Ancient Power,bronzor
1691,Ancient Power,bronzong
1692,Ancient Power,rhyperior
1693,Ancient Power,tangrowth
1694,Ancient Power,togekiss
1695,Ancient Power,yanmega
1696,Ancient Power,mamoswine
1697,Ancient Power,probopass
1698,Ancient Power,dialga
1699,Ancient Power,palkia
1700,Ancient Power,heatran
1701,Ancient Power,regigigas
1702,Ancient Power,giratina-altered
1703,Ancient Power,phione
1704,Ancient Power,manaphy
1705,Ancient Power,arceus
1706,Ancient Power,sigilyph
1707,Ancient Power,tirtouga
1708,Ancient Power,carracosta
1709,Ancient Power,archen
1710,Ancient Power,archeops
1711,Ancient Power,cryogonal
1712,Ancient Power,reshiram
1713,Ancient Power,zekrom
1714,Ancient Power,kyurem
1715,Ancient Power,binacle
1716,Ancient Power,barbaracle
1717,Ancient Power,tyrunt
1718,Ancient Power,tyrantrum
1719,Ancient Power,amaura
1720,Ancient Power,aurorus
1721,Ancient Power,carbink
1722,Ancient Power,diancie
1723,Ancient Power,sandygast
1724,Ancient Power,minior-red-meteor
1725,Ancient Power,rolycoly
1726,Ancient Power,carkol
1727,Ancient Power,coalossal
1728,Ancient Power,cursola
1729,Ancient Power,stonjourner
1730,Ancient Power,dracozolt
1731,Ancient Power,arctozolt
1732,Ancient Power,dracovish
1733,Ancient Power,arctovish
1734,Ancient Power,regieleki
1735,Ancient Power,regidrago
1736,Ancient Power,giratina-origin
1737,Ancient Power,kyurem-black
1738,Ancient Power,kyurem-white
1739,Ancient Power,aerodactyl-mega
1740,Ancient Power,mawile-mega
1741,Ancient Power,diancie-mega
1742,Ancient Power,kyogre-primal
1743,Ancient Power,groudon-primal
1744,Ancient Power,rayquaza-mega
1745,Ancient Power,diglett-alola
1746,Ancient Power,minior-orange-meteor
1747,Ancient Power,minior-yellow-meteor
1748,Ancient Power,minior-green-meteor
1749,Ancient Power,minior-blue-meteor
1750,Ancient Power,minior-indigo-meteor
1751,Ancient Power,minior-violet-meteor
1752,Ancient Power,minior-red
1753,Ancient Power,minior-orange
1754,Ancient Power,minior-yellow
1755,Ancient Power,minior-green
1756,Ancient Power,minior-blue
1757,Ancient Power,minior-indigo
1758,Ancient Power,minior-violet
1759,Ancient Power,articuno-galar
1760,Ancient Power,zapdos-galar
1761,Ancient Power,moltres-galar
1762,Ancient Power,corsola-galar
1763,Apple Acid,appletun
1764,Aqua Jet,squirtle
1765,Aqua Jet,blastoise
1766,Aqua Jet,golduck
1767,Aqua Jet,seel
1768,Aqua Jet,dewgong
1769,Aqua Jet,kabuto
1770,Aqua Jet,kabutops
1771,Aqua Jet,dratini
1772,Aqua Jet,dragonite
1773,Aqua Jet,totodile
1774,Aqua Jet,marill
1775,Aqua Jet,qwilfish
1776,Aqua Jet,surskit
1777,Aqua Jet,azurill
1778,Aqua Jet,carvanha
1779,Aqua Jet,sharpedo
1780,Aqua Jet,corphish
1781,Aqua Jet,anorith
1782,Aqua Jet,luvdisc
1783,Aqua Jet,empoleon
1784,Aqua Jet,bibarel
1785,Aqua Jet,buizel
1786,Aqua Jet,floatzel
1787,Aqua Jet,oshawott
1788,Aqua Jet,dewott
1789,Aqua Jet,samurott
1790,Aqua Jet,basculin-red-striped
1791,Aqua Jet,tirtouga
1792,Aqua Jet,carracosta
1793,Aqua Jet,ducklett
1794,Aqua Jet,alomomola
1795,Aqua Jet,beartic
1796,Aqua Jet,keldeo-ordinary
1797,Aqua Jet,clauncher
1798,Aqua Jet,clawitzer
1799,Aqua Jet,popplio
1800,Aqua Jet,brionne
1801,Aqua Jet,primarina
1802,Aqua Jet,wimpod
1803,Aqua Jet,bruxish
1804,Aqua Jet,sobble
1805,Aqua Jet,arrokuda
1806,Aqua Jet,barraskewda
1807,Aqua Jet,basculin-blue-striped
1808,Aqua Jet,keldeo-resolute
1809,Aqua Jet,blastoise-mega
1810,Aqua Jet,sharpedo-mega
1811,Aqua Jet,urshifu-rapid-strike
1812,Aqua Ring,squirtle
1813,Aqua Ring,tentacool
1814,Aqua Ring,seel
1815,Aqua Ring,dewgong
1816,Aqua Ring,shellder
1817,Aqua Ring,goldeen
1818,Aqua Ring,seaking
1819,Aqua Ring,vaporeon
1820,Aqua Ring,chinchou
1821,Aqua Ring,lanturn
1822,Aqua Ring,marill
1823,Aqua Ring,azumarill
1824,Aqua Ring,corsola
1825,Aqua Ring,mantine
1826,Aqua Ring,wingull
1827,Aqua Ring,wailmer
1828,Aqua Ring,milotic
1829,Aqua Ring,spheal
1830,Aqua Ring,clamperl
1831,Aqua Ring,gorebyss
1832,Aqua Ring,luvdisc
1833,Aqua Ring,kyogre
1834,Aqua Ring,piplup
1835,Aqua Ring,buizel
1836,Aqua Ring,finneon
1837,Aqua Ring,lumineon
1838,Aqua Ring,mantyke
1839,Aqua Ring,palkia
1840,Aqua Ring,phione
1841,Aqua Ring,manaphy
1842,Aqua Ring,panpour
1843,Aqua Ring,tympole
1844,Aqua Ring,palpitoad
1845,Aqua Ring,seismitoad
1846,Aqua Ring,ducklett
1847,Aqua Ring,swanna
